Date,WWTP_inlet Flow_rate,p10_1 Flow_rate,p_2_1 Flow_rate,CSO_Pump_2 Flow_rate,p_20_2 Flow_rate,p_21_2 Flow_rate,link_CSO_Pump_21_Flow_rate
25/06/2020 18:00,0.017039999,0,0,0,0.015,0,0
25/06/2020 18:15,0,8.72E-05,0.00232764,0,0.00094,0,0
25/06/2020 18:30,0,0,0,0,0,0,0
25/06/2020 18:45,0,0,0,0,0,0,0
25/06/2020 19:00,0,0,0.002294877,0,0,0,0
25/06/2020 19:15,0.001438017,0,0,0,0.00094,0,0
25/06/2020 19:30,0,0,0.001044389,0,0,0,0
25/06/2020 19:45,0,0,0,0,0,0,0
25/06/2020 20:00,0,0,0,0,0,0,0
25/06/2020 20:15,0,0,0.003604851,0,0.00094,0,0
25/06/2020 20:30,0,0,0,0,0,0,0
25/06/2020 20:45,0,0,0,0,0,0,0
25/06/2020 21:00,0,0,0.001292025,0,0,0,0
25/06/2020 21:15,0,0,0,0,0.00094,0,0
25/06/2020 21:30,0,0,0.002677,0,0,0,0
25/06/2020 21:45,0,0,0,0,0,0,0
25/06/2020 22:00,0,0,0,0,0,0,0
25/06/2020 22:15,0,0,0.003518284,0,0.00094,0,0
25/06/2020 22:30,0,0,0,0,0,0,0
25/06/2020 22:45,0,0,0,0,0,0,0
25/06/2020 23:00,0,0,0.002340396,0,0,0,0
25/06/2020 23:15,0,0,0,0,0.00094,0,0
25/06/2020 23:30,0,0,0.002288755,0,0,0,0
25/06/2020 23:45,0,0,0,0,0,0,0
26/06/2020 00:00,0,0,0,0,0,0,0
26/06/2020 00:15,0,0,0.003598719,0,0.00094,0,0
26/06/2020 00:30,0,0,0,0,0,0,0
26/06/2020 00:45,0,0,0,0,0,0,0
26/06/2020 01:00,0.00355741,0,0.000765836,0,0,0,0
26/06/2020 01:15,0,0,0,0,0.00094,0,0
26/06/2020 01:30,0,0,0.000729129,0,0,0,0
26/06/2020 01:45,0,0,0,0,0,0,0
26/06/2020 02:00,0,0,0,0,0,0,0
26/06/2020 02:15,0,0,0.00351649,0,0.00094,0,0
26/06/2020 02:30,0,0,0,0,0,0,0
26/06/2020 02:45,0,0,0,0,0,0,0
26/06/2020 03:00,0,0,0.002661993,0,0,0,0
26/06/2020 03:15,0,0,0,0,0.00094,0,0
26/06/2020 03:30,0,0,0.002663124,0,0,0,0
26/06/2020 03:45,0,0,0,0,0,0,0
26/06/2020 04:00,0,0,0,0,0,0,0
26/06/2020 04:15,0,0,0.00360468,0,0.00094,0,0
26/06/2020 04:30,0,0,0,0,0,0,0
26/06/2020 04:45,0,0,0,0,0,0,0
26/06/2020 05:00,0,0,0.002278234,0,0,0,0
26/06/2020 05:15,0,0,0,0,0.00094,0.020375401,0
26/06/2020 05:30,0,0,0.002774473,0,0,0,0
26/06/2020 05:45,0.001414328,0,0,0,0,0,0
26/06/2020 06:00,0,0,0,0,0,0,0
26/06/2020 06:15,0,0,0.012225764,0,0.0047,0,0
26/06/2020 06:30,0,0,0,0,0,0,0
26/06/2020 06:45,0,0,0.016336339,0,0.0047,0,0
26/06/2020 07:00,0,0,0,0,0,0,0
26/06/2020 07:15,0,0,0.012214775,0,0.0047,0,0
26/06/2020 07:30,0.007100064,0,0,0,0,0,0
26/06/2020 07:45,0,0,0.016702646,0,0.0047,0,0
26/06/2020 08:00,0,0,0,0,0,0,0
26/06/2020 08:15,0,0,0.012454554,0,0.0047,0,0
26/06/2020 08:30,0,0,0,0,0,0,0
26/06/2020 08:45,0,0,0.012507589,0,0.0047,0,0
26/06/2020 09:00,0.0071,0,0,0,0,0.025,0
26/06/2020 09:15,0,0,0.038082194,0,0.015,0,0
26/06/2020 09:30,0.017039999,0,0,0,0.015,0,0
26/06/2020 09:45,0,0,0.019819623,0,0,0,0
26/06/2020 10:00,0,0,0,0,0.015,0,0
26/06/2020 10:15,0.056192879,0,0.037887134,0,0.015,0,0
26/06/2020 10:30,0,0,0,0,0.015,0.025,0
26/06/2020 10:45,0,0,0.02060264,0,0,0,0
26/06/2020 11:00,0.017039999,0,0,0,0.015,0,0
26/06/2020 11:15,0,0,0.038186502,0,0.015,0,0
26/06/2020 11:30,0.017039999,0,0,0,0.015,0,0
26/06/2020 11:45,0,0,0.021636365,0,0,0,0
26/06/2020 12:00,0,0,0,0,0.015,0.025,0
26/06/2020 12:15,0.057157561,0,0.037587538,0,0.015,0,0
26/06/2020 12:30,0,0,0,0,0.015,0,0
26/06/2020 12:45,0,0,0.021118563,0,0,0,0
26/06/2020 13:00,0.017039999,0,0,0,0.015,0,0
26/06/2020 13:15,0,0,0.035252973,0,0.015,0,0
26/06/2020 13:30,0,0,0,0,0,0,0
26/06/2020 13:45,0,0,0.055996019,0,0.015,0.025,0
26/06/2020 14:00,0.011377381,0,0,0,0,0,0
26/06/2020 14:15,0,0,0.032440975,0,0.015,0,0
26/06/2020 14:30,0,0,0,0,0,0,0
26/06/2020 14:45,0,0,0.031921547,0,0.015,0,0
26/06/2020 15:00,0.011360036,0,0,0,0,0,0
26/06/2020 15:15,0,0,0.034825966,0,0.015,0,0
26/06/2020 15:30,0,0,0,0,0,0,0
26/06/2020 15:45,0,0,0.056007281,0,0.015,0.025,0
26/06/2020 16:00,0.011364306,0,0,0,0,0,0
26/06/2020 16:15,0,0,0.038085598,0,0.015,0,0
26/06/2020 16:30,0,0,0,0,0.015,0,0
26/06/2020 16:45,0.041172434,0,0.026713496,0,0,0,0
26/06/2020 17:00,0,0,0,0,0.015,0,0
26/06/2020 17:15,0,0,0.06400983,0,0.015,0.025,0
26/06/2020 17:30,0.017042445,0,0,0,0.015,0,0
26/06/2020 17:45,0,0,0.333332986,0,0.015,0,0
26/06/2020 18:00,0.333332986,0.001202395,0,0,0.015,0.025,0
26/06/2020 18:15,0.017268686,0,0.014118133,0,0.015,0.00034001,0
26/06/2020 18:30,0,0,0,0,0.015,0,0
26/06/2020 18:45,0,0,0.001824304,0,0,0,0
26/06/2020 19:00,0,0,0,0,0,0,0
26/06/2020 19:15,0,0,0.333332986,0,0.015,0,0
26/06/2020 19:30,0.333332986,0,0,0,0.015,0.025,0
26/06/2020 19:45,0.333332986,0,0.333332986,0,0.015,0.025,0
26/06/2020 20:00,0.333332986,0.137307957,0.360487729,0,0.015,0.025,0
26/06/2020 20:15,0.333332986,0,0.374487042,0,0.015,0.025,0
26/06/2020 20:30,0.333332986,0.051438387,0.358632833,0,0.015,0.025,0
26/06/2020 20:45,0.333332986,0,0.333332986,0,0.015,0.025,0
26/06/2020 21:00,0.333332986,0.272222996,0.019928403,0,0.015,0,0
26/06/2020 21:15,0.345299304,0.272222996,0,0,0.015,0,0
26/06/2020 21:30,0.576904237,0.272222996,0.333332986,0,0.015,0.025,0
26/06/2020 21:45,0.922595382,0.272222996,0.345206201,0,0.015,0.025,0
26/06/2020 22:00,1.1514889,0.272222996,0.342814893,0,0.015,0.025,0
26/06/2020 22:15,1.166666985,0.272222996,0.342683613,0,0.015,0.025,0
26/06/2020 22:30,1.127273679,0.272222996,0.333332986,0,0.015,0.007858678,0
26/06/2020 22:45,1.025990248,0.272222996,0,0,0.015,0,0
26/06/2020 23:00,0.813267708,0.272222996,0.021598287,0,0.015,0,0
26/06/2020 23:15,0.65555805,0.272222996,0,0,0.015,0,0
26/06/2020 23:30,0.557448685,0.272222996,0.021598287,0,0.015,0,0
26/06/2020 23:45,0.484174997,0.272222996,0,0,0.015,0,0
27/06/2020 00:00,0.432023257,0.272222996,0.019569488,0,0.015,0,0
27/06/2020 00:15,0.39153704,0.272222996,0,0,0.015,0,0
27/06/2020 00:30,0.36632216,0.272222996,0.017098883,0,0.015,0,0
27/06/2020 00:45,0.343706727,0.272222996,0,0,0.015,0,0
27/06/2020 01:00,0.333332986,0.272222996,0.017103797,0,0.015,0,0
27/06/2020 01:15,0.333332986,0.272222996,0,0,0.015,0,0
27/06/2020 01:30,0.333332986,0,0.017303741,0,0.015,0,0
27/06/2020 01:45,0.333332986,0,0,0,0.015,0,0
27/06/2020 02:00,0.333332986,0,0.017860223,0,0.015,0,0
27/06/2020 02:15,0.333332986,0,0,0,0.015,0,0
27/06/2020 02:30,0.333332986,0,0.002,0,0,0,0
27/06/2020 02:45,0,0,0,0,0,0,0
27/06/2020 03:00,0,0,0,0,0,0,0
27/06/2020 03:15,0,0,0.002939996,0,0.00094,0,0
27/06/2020 03:30,0,0,0,0,0,0,0
27/06/2020 03:45,0,0,0,0,0,0,0
27/06/2020 04:00,0,0,0.001999998,0,0,0,0
27/06/2020 04:15,0,0,0,0,0.00094,0,0
27/06/2020 04:30,0,0,0.001999992,0,0,0,0
27/06/2020 04:45,0,0,0,0,0,0,0
27/06/2020 05:00,0,0,0,0,0,0,0
27/06/2020 05:15,0,0,0.00293998,0,0.00094,0,0
27/06/2020 05:30,0.333332986,0,0.066666603,0,0.015,0.025,0
27/06/2020 05:45,0,0,0.068311997,0,0.015,0.025,0
27/06/2020 06:00,0,0,0.067835391,0,0.015,0,0
27/06/2020 06:15,0.333332986,0,0.066852801,0,0,0,0
27/06/2020 06:30,0,0.000506328,0.066666603,0,0.015,0,0
27/06/2020 06:45,0.333332986,0,0.066666603,0,0,0,0
27/06/2020 07:00,0,0,0.066666603,0,0.015,0,0
27/06/2020 07:15,0,0,0.066666603,0,0,0,0
27/06/2020 07:30,0.333332986,0,0.066666603,0,0.015,0,0
27/06/2020 07:45,0,0,0.010054499,0,0,0,0
27/06/2020 08:00,0,0,0,0,0.015,0,0
27/06/2020 08:15,0,0,0.066666603,0,0,0.025,0
27/06/2020 08:30,0.333332986,0,0,0,0.015,0,0
27/06/2020 08:45,0,0,0.066666603,0,0,0,0
27/06/2020 09:00,0,0,0,0,0.015,0,0
27/06/2020 09:15,0,0,0.066666603,0,0,0,0
27/06/2020 09:30,0.333332986,0,0,0,0.015,0,0
27/06/2020 09:45,0,0,0.066666603,0,0.015,0,0
27/06/2020 10:00,0,0,0.066666603,0,0.015,0.025,0
27/06/2020 10:15,0.333332986,0,0.024018157,0,0,0,0
27/06/2020 10:30,0,0,0,0,0.015,0,0
27/06/2020 10:45,0,0,0.066666603,0,0.015,0,0
27/06/2020 11:00,0.333332986,0,0.066666603,0,0.015,0,0
27/06/2020 11:15,0,0,0,0,0,0,0
27/06/2020 11:30,0,0,0.066666603,0,0.015,0.025,0
27/06/2020 11:45,0.333332986,0,0.066666603,0,0.015,0,0
27/06/2020 12:00,0,0,0,0,0.015,0,0
27/06/2020 12:15,0,0,0.066666603,0,0,0,0
27/06/2020 12:30,0.333332986,0,0,0,0.015,0,0
27/06/2020 12:45,0,0,0.066666603,0,0.015,0,0
27/06/2020 13:00,0,0,0.066666603,0,0.015,0.025,0
27/06/2020 13:15,0.333332986,0,0,0,0,0,0
27/06/2020 13:30,0,0,0.066666603,0,0.015,0,0
27/06/2020 13:45,0,0,0.066666603,0,0.015,0,0
27/06/2020 14:00,0.333332986,0.272222996,0,0,0,0,0
27/06/2020 14:15,0,0,0.066666603,0,0.015,0,0
27/06/2020 14:30,0,0,0,0,0,0,0
27/06/2020 14:45,0.333332986,0,0.066666603,0,0.015,0.025,0
27/06/2020 15:00,0,0,0.016006151,0,0,0,0
27/06/2020 15:15,0,0,0,0,0.015,0,0
27/06/2020 15:30,0.539774001,0.272222996,0.066666603,0,0,0,0
27/06/2020 15:45,0.50011754,0.272222996,0,0,0.015,0,0
27/06/2020 16:00,0.44213286,0.272222996,0.066666603,0,0,0,0
27/06/2020 16:15,0.412558079,0.272222996,0,0,0.015,0,0
27/06/2020 16:30,0.380945921,0.272222996,0.066666603,0,0.015,0,0
27/06/2020 16:45,0.374158233,0.272222996,0.066666603,0,0.015,0.025,0
27/06/2020 17:00,0.369212866,0.272222996,0.066666603,0,0,0.014724173,0
27/06/2020 17:15,0.355840921,0.272222996,0,0,0.015,0,0
27/06/2020 17:30,0.333332986,0,0.066666603,0,0.015,0,0
27/06/2020 17:45,0.333332986,0,0.066666603,0,0.015,0,0
27/06/2020 18:00,0.333332986,0,0,0,0,0,0
27/06/2020 18:15,0.333332986,0,0.015684268,0,0,0,0
27/06/2020 18:30,0.333332986,0,0,0,0.015,0,0
27/06/2020 18:45,0.082195364,0,0.066666603,0,0,0,0
27/06/2020 19:00,0,0,0,0,0,0,0
27/06/2020 19:15,0,0.272222996,0,0,0,0,0
27/06/2020 19:30,0.333332986,0,0.066666603,0,0.015,0,0
27/06/2020 19:45,0,0,0,0,0,0,0
27/06/2020 20:00,0.333332986,0.272222996,0,0,0,0,0
27/06/2020 20:15,0.333332986,0.272222996,0.066666603,0,0,0,0
27/06/2020 20:30,0,0,0,0,0.015,0,0
27/06/2020 20:45,0,0,0.066666603,0,0,0,0
27/06/2020 21:00,0,0,0,0,0,0,0
27/06/2020 21:15,0,0,0,0,0,0,0
27/06/2020 21:30,0,0,0.066666603,0,0.015,0,0
27/06/2020 21:45,0,0,0.00294,0,0.00094,0,0
27/06/2020 22:00,0,0,0,0,0,0,0
27/06/2020 22:15,0,0,0,0,0,0,0
27/06/2020 22:30,0,0,0.002,0,0,0,0
27/06/2020 22:45,0,0,0,0,0.00094,0,0
27/06/2020 23:00,0,0,0.002340208,0,0,0.000340064,0
27/06/2020 23:15,0,0,0,0,0,0,0
27/06/2020 23:30,0,0,0,0,0,0,0
27/06/2020 23:45,0,0,0.00294,0,0.00094,0,0
28/06/2020 00:00,0.001419478,0,0,0,0,0,0
28/06/2020 00:15,0,0,0,0,0,0,0
28/06/2020 00:30,0,0,0.002,0,0,0,0
28/06/2020 00:45,0,0.000108659,0,0,0.015,0,0
28/06/2020 01:00,0.068086602,0,0.066666603,0,0,0,0
28/06/2020 01:15,0,0,0.002000292,0,0,0,0
28/06/2020 01:30,0,0,0,0,0.00094,0,0
28/06/2020 01:45,0,0,0.002,0,0,0,0
28/06/2020 02:00,0,0,0,0,0,0,0
28/06/2020 02:15,0,0,0,0,0,0,0
28/06/2020 02:30,0,0,0.00294,0,0.00094,0,0
28/06/2020 02:45,0.001420015,0,0,0,0,0,0
28/06/2020 03:00,0,0,0,0,0,0,0
28/06/2020 03:15,0,0,0.002,0,0,0,0
28/06/2020 03:30,0,0,0,0,0.00094,0,0
28/06/2020 03:45,0,0,0.002,0,0,0,0
28/06/2020 04:00,0,0,0,0,0,0,0
28/06/2020 04:15,0,0,0,0,0,0,0
28/06/2020 04:30,0,0,0.00294,0,0.00094,0,0
28/06/2020 04:45,0,0,0,0,0,0,0
28/06/2020 05:00,0,0,0,0,0,0,0
28/06/2020 05:15,0,0,0.00294,0,0.00094,0,0
28/06/2020 05:30,0,0,0,0,0,0,0
28/06/2020 05:45,0,0,0,0,0,0,0
28/06/2020 06:00,0,0,0.002,0,0,0,0
28/06/2020 06:15,0,0,0,0,0.0047,0,0
28/06/2020 06:30,0,0,0.028699936,0,0,0.017073758,0
28/06/2020 06:45,0.0071,0,0,0,0.0047,0,0
28/06/2020 07:00,0,0,0.01,0,0,0,0
28/06/2020 07:15,0,0,0,0,0.0047,0,0
28/06/2020 07:30,0,0,0.01,0,0,0,0
28/06/2020 07:45,0,0,0,0,0.0047,0,0
28/06/2020 08:00,0.017100001,0,0.01,0,0,0,0
28/06/2020 08:15,0,0,0,0,0.0047,0,0
28/06/2020 08:30,0,0,0.01,0,0,0,0
28/06/2020 08:45,0,0,0,0,0.0047,0,0
28/06/2020 09:00,0,0,0.01,0,0,0,0
28/06/2020 09:15,0.017039999,0,0,0,0.015,0,0
28/06/2020 09:30,0,0,0.066666603,0,0,0.025,0
28/06/2020 09:45,0,0,0.039041307,0,0.015,0,0
28/06/2020 10:00,0.017039999,0,0,0,0.015,0,0
28/06/2020 10:15,0,0,0.066666603,0,0.015,0,0
28/06/2020 10:30,0,0,0.03528,0,0.01128,0,0
28/06/2020 10:45,0.017039999,0,0,0,0,0,0
28/06/2020 11:00,0,0,0.066666603,0,0.015,0.025,0
28/06/2020 11:15,0,0,0.039458323,0,0.015,0,0
28/06/2020 11:30,0.017039999,0,0,0,0.015,0,0
28/06/2020 11:45,0,0,0.066666603,0,0,0,0
28/06/2020 12:00,0,0,0,0,0.015,0,0
28/06/2020 12:15,0.083706602,0,0.066666603,0,0.015,0,0
28/06/2020 12:30,0,0,0.066666603,0,0.015,0.025,0
28/06/2020 12:45,0,0,0.024,0,0,0,0
28/06/2020 13:00,0.017039999,0,0,0,0.015,0,0
28/06/2020 13:15,0,0,0.066666603,0,0.015,0,0
28/06/2020 13:30,0,0,0,0,0,0,0
28/06/2020 13:45,0.04236,0,0.030999999,0,0.015,0,0
28/06/2020 14:00,0,0,0,0,0,0,0
28/06/2020 14:15,0,0,0.066666603,0,0.015,0.025,0
28/06/2020 14:30,0.02736,0,0.016000001,0,0,0,0
28/06/2020 14:45,0,0,0,0,0.015,0,0
28/06/2020 15:00,0,0.000788821,0.016000187,0,0,0,0
28/06/2020 15:15,0.011364959,0,0,0,0.015,0,0
28/06/2020 15:30,0,0,0.016000323,0,0,0,0
28/06/2020 15:45,0,0,0,0,0.015,0,0
28/06/2020 16:00,0,0,0.016000524,0,0,0,0
28/06/2020 16:15,0.017039999,0,0,0,0.015,0.025,0
28/06/2020 16:30,0,0,0.066666603,0,0.015,0,0
28/06/2020 16:45,0,0,0.066666603,0,0,0,0
28/06/2020 17:00,0.033027679,0,0,0,0.015,0,0
28/06/2020 17:15,0,0,0.066666603,0,0.015,0,0
28/06/2020 17:30,0,0,0.039000001,0,0.015,0,0
28/06/2020 17:45,0.017039999,0,0,0,0,0.025,0
28/06/2020 18:00,0,0,0.066666603,0,0.015,0,0
28/06/2020 18:15,0,0,0.00294,0,0.00094,0,0
28/06/2020 18:30,0.001350094,0,0,0,0,0,0
28/06/2020 18:45,0,0,0,0,0,0,0
28/06/2020 19:00,0,0,0.002,0,0,0,0
28/06/2020 19:15,0,0,0,0,0.00094,0,0
28/06/2020 19:30,0,0,0.002,0,0,0,0
28/06/2020 19:45,0,0,0,0,0,0,0
28/06/2020 20:00,0,0,0,0,0,0,0
28/06/2020 20:15,0,0,0.00294,0,0.00094,0,0
28/06/2020 20:30,0,0,0,0,0,0,0
28/06/2020 20:45,0,0,0,0,0,0,0
28/06/2020 21:00,0,0,0.002,0,0,0,0
28/06/2020 21:15,0,0,0,0,0.00094,0,0
28/06/2020 21:30,0,0,0.002,0,0,0,0
28/06/2020 21:45,0,0,0,0,0,0,0
28/06/2020 22:00,0,0,0,0,0,0,0
28/06/2020 22:15,0,0,0.00294,0,0.00094,0,0
28/06/2020 22:30,0,0,0,0,0,0,0
28/06/2020 22:45,0,0,0,0,0,0,0
28/06/2020 23:00,0,0,0.002,0,0,0,0
28/06/2020 23:15,0,0,0,0,0.00094,0,0
28/06/2020 23:30,0,0,0.002,0,0,0,0
28/06/2020 23:45,0.001426786,0,0,0,0,0,0
29/06/2020 00:00,0,0,0,0,0,0,0
29/06/2020 00:15,0,0,0.003280204,0,0.00094,0,0
29/06/2020 00:30,0,0,0,0,0,0,0
29/06/2020 00:45,0,0,0,0,0,0,0
29/06/2020 01:00,0,0,0.002741435,0,0,0,0
29/06/2020 01:15,0,0,0,0,0.00094,0,0
29/06/2020 01:30,0,0,0.002739504,0,0,0,0
29/06/2020 01:45,0,0,0,0,0,0,0
29/06/2020 02:00,0,0,0,0,0,0,0
29/06/2020 02:15,0,0,0.002337449,0,0.00094,0,0
29/06/2020 02:30,0,0,0,0,0,0,0
29/06/2020 02:45,0,0,0,0,0,0,0
29/06/2020 03:00,0,0,0.002302831,0,0,0,0
29/06/2020 03:15,0,0,0,0,0.00094,0,0
29/06/2020 03:30,0,0,0.002301612,0,0,0,0
29/06/2020 03:45,0,0,0,0,0,0,0
29/06/2020 04:00,0,0,0,0,0,0,0
29/06/2020 04:15,0,0,0.003281132,0,0.00094,0,0
29/06/2020 04:30,0,0,0,0,0,0,0
29/06/2020 04:45,0,0,0,0,0,0,0
29/06/2020 05:00,0,0,0.000806261,0,0,0,0
29/06/2020 05:15,0,0,0,0,0.00094,0,0
29/06/2020 05:30,0,0,0.000823079,0,0,0,0
29/06/2020 05:45,0.001426046,0,0,0,0,0,0
29/06/2020 06:00,0,0,0,0,0,0.025,0
29/06/2020 06:15,0,0,0.023374533,0,0.015,0,0
29/06/2020 06:30,0,0,0,0,0,0,0
29/06/2020 06:45,0,0,0.0283715,0,0.015,0,0
29/06/2020 07:00,0.007099981,0,0,0,0,0,0
29/06/2020 07:15,0,0,0.021503057,0,0.015,0,0
29/06/2020 07:30,0,0,0,0,0,0,0
29/06/2020 07:45,0,0,0.020988969,0,0.015,0,0
29/06/2020 08:00,0,0,0,0,0,0,0
29/06/2020 08:15,0,0,0.028183866,0,0.015,0,0
29/06/2020 08:30,0.007699019,0,0,0,0,0,0
29/06/2020 08:45,0,0,0.027589211,0,0.015,0,0
29/06/2020 09:00,0,0,0,0,0,0,0
29/06/2020 09:15,0,0,0.063983463,0,0.015,0.025,0
29/06/2020 09:30,0.333332986,0,0,0,0.015,0,0
29/06/2020 09:45,0,0,0.027620187,0,0,0,0
29/06/2020 10:00,0,0,0,0,0.015,0,0
29/06/2020 10:15,0.333332986,0,0.040935844,0,0.015,0,0
29/06/2020 10:30,0,0,0,0,0.015,0,0
29/06/2020 10:45,0,0,0.048657466,0,0,0.025,0
29/06/2020 11:00,0.287563145,0,0,0,0.015,0,0
29/06/2020 11:15,0,0,0.037493624,0,0.015,0,0
29/06/2020 11:30,0.017498717,0,0,0,0.015,0,0
29/06/2020 11:45,0,0,0.028817238,0,0,0,0
29/06/2020 12:00,0,0,0,0,0.015,0,0
29/06/2020 12:15,0.333332986,0,0.06402123,0,0.015,0.025,0
29/06/2020 12:30,0,0,0,0,0.015,0,0
29/06/2020 12:45,0,0,0.021828152,0,0,0,0
29/06/2020 13:00,0.333332986,0.001200699,0,0,0.015,0,0
29/06/2020 13:15,0,0,0.026179725,0,0.015,0,0
29/06/2020 13:30,0,0,0,0,0,0,0
29/06/2020 13:45,0,0,0.031651512,0,0.015,0,0
29/06/2020 14:00,0.333332986,0,0,0,0,0.025,0
29/06/2020 14:15,0,0,0.029181229,0,0.015,0,0
29/06/2020 14:30,0,0,0,0,0,0,0
29/06/2020 14:45,0.333332986,0,0.030854966,0,0.015,0,0
29/06/2020 15:00,0,0,0,0,0,0,0
29/06/2020 15:15,0,0,0.034768257,0,0.015,0,0
29/06/2020 15:30,0,0,0,0,0,0,0
29/06/2020 15:45,0,0,0.026920138,0,0.015,0,0
29/06/2020 16:00,0.333332986,0,0,0,0,0.025,0
29/06/2020 16:15,0,0,0.034370497,0,0.015,0,0
29/06/2020 16:30,0.333332986,0,0,0,0.015,0,0
29/06/2020 16:45,0,0,0.043235872,0,0.015,0,0
29/06/2020 17:00,0.333332986,0,0,0,0,0,0
29/06/2020 17:15,0,0,0.040642437,0,0.015,0,0
29/06/2020 17:30,0,0,0,0,0.015,0.025,0
29/06/2020 17:45,0.333332986,0,0.047234148,0,0.015,0,0
29/06/2020 18:00,0,0,0,0,0,0,0
29/06/2020 18:15,0,0,0.006858006,0,0.00094,0,0
29/06/2020 18:30,0,0,0,0,0,0,0
29/06/2020 18:45,0,0,0,0,0,0,0
29/06/2020 19:00,0,0,0.002263136,0,0,0,0
29/06/2020 19:15,0,0,0,0,0.00094,0,0
29/06/2020 19:30,0,0,0.002519946,0,0,0,0
29/06/2020 19:45,0,0,0,0,0,0,0
29/06/2020 20:00,0,0,0,0,0,0,0
29/06/2020 20:15,0,0,0.015134382,0,0.015,0,0
29/06/2020 20:30,0,0,0,0,0,0,0
29/06/2020 20:45,0,0,0,0,0,0,0
29/06/2020 21:00,0,0,0.002534574,0,0,0,0
29/06/2020 21:15,0,0,0,0,0.015,0,0
29/06/2020 21:30,0,0,0.002268459,0,0,0,0
29/06/2020 21:45,0,0,0,0,0,0,0
29/06/2020 22:00,0,0,0,0,0,0,0
29/06/2020 22:15,0,0,0.014575006,0,0.015,0,0
29/06/2020 22:30,0,0,0,0,0,0,0
29/06/2020 22:45,0,0,0,0,0,0,0
29/06/2020 23:00,0,0,0.002286093,0,0,0,0
29/06/2020 23:15,0.333332986,0,0,0,0.015,0,0
29/06/2020 23:30,0,0,0.00249977,0,0,0,0
29/06/2020 23:45,0,0,0,0,0,0,0
30/06/2020 00:00,0,0,0,0,0,0,0
30/06/2020 00:15,0,0,0.013747673,0,0.015,0,0
30/06/2020 00:30,0,0,0,0,0,0,0
30/06/2020 00:45,0,0,0,0,0,0,0
30/06/2020 01:00,0,0,0.000731897,0,0,0,0
30/06/2020 01:15,0,0,0,0,0.015,0,0
30/06/2020 01:30,0,0,0.002287736,0,0,0,0
30/06/2020 01:45,0,0,0,0,0,0,0
30/06/2020 02:00,0,0,0,0,0,0,0
30/06/2020 02:15,0,0,0.018747605,0,0.015,0,0
30/06/2020 02:30,0,0,0,0,0,0,0
30/06/2020 02:45,0,0,0,0,0,0,0
30/06/2020 03:00,0,0,0.002819418,0,0,0,0
30/06/2020 03:15,0,0,0,0,0.015,0,0
30/06/2020 03:30,0,0,0.000720626,0,0,0,0
30/06/2020 03:45,0,0,0,0,0,0,0
30/06/2020 04:00,0,0,0,0,0,0,0
30/06/2020 04:15,0,0,0.049425256,0,0.015,0.025,0
30/06/2020 04:30,0.333332986,0,0,0,0,0,0
30/06/2020 04:45,0,0,0,0,0,0,0
30/06/2020 05:00,0,0,0.002,0,0,0,0
30/06/2020 05:15,0,0,0,0,0.015,0,0
30/06/2020 05:30,0,0,0.211388767,0,0,0,0
30/06/2020 05:45,0,0,0,0,0,0,0
30/06/2020 06:00,0,0,0,0,0,0,0
30/06/2020 06:15,0,0,0,0,0,0,0
30/06/2020 06:30,0,0,0.006620244,0,0.0047,0,0
30/06/2020 06:45,0,0,0,0,0,0,0
30/06/2020 07:00,0,0,0.007419461,0,0.0047,0,0
30/06/2020 07:15,0.0071,0,0,0,0,0,0
30/06/2020 07:30,0,0,0.017240854,0,0.0047,0,0
30/06/2020 07:45,0,0,0,0,0,0,0
30/06/2020 08:00,0,0,0.016819945,0,0.0047,0,0
30/06/2020 08:15,0,0,0,0,0,0,0
30/06/2020 08:30,0,0,0.017032368,0,0.0047,0,0
30/06/2020 08:45,0.0071,0,0,0,0,0.001724077,0
30/06/2020 09:00,0,0,0.016753586,0,0.0047,0,0
30/06/2020 09:15,0,0,0,0,0,0,0
30/06/2020 09:30,0,0,0.043353118,0,0.015,0,0
30/06/2020 09:45,0.017039999,0,0,0,0.015,0,0
30/06/2020 10:00,0,0,0.044232283,0,0.015,0,0
30/06/2020 10:15,0.017039999,0,0,0,0,0,0
30/06/2020 10:30,0,0,0.063967295,0,0.015,0.025,0
30/06/2020 10:45,0.033027574,0,0,0,0.015,0,0
30/06/2020 11:00,0,0,0.041138604,0,0.015,0,0
30/06/2020 11:15,0.017039999,0,0,0,0,0,0
30/06/2020 11:30,0,0,0.042830512,0,0.015,0,0
30/06/2020 11:45,0,0,0,0,0.015,0,0
30/06/2020 12:00,0.333332986,0.035426471,0.064015985,0,0.015,0.025,0
30/06/2020 12:15,0.017039999,0,0,0,0,0,0
30/06/2020 12:30,0,0,0.040932886,0,0.015,0,0
30/06/2020 12:45,0,0,0,0,0.015,0,0
30/06/2020 13:00,0.055561252,0,0.044046246,0,0.015,0,0
30/06/2020 13:15,0,0,0,0,0,0,0
30/06/2020 13:30,0,0,0.044985641,0,0.015,0.013335322,0
30/06/2020 13:45,0.012167257,0.000815042,0,0,0,0,0
30/06/2020 14:00,0,0,0.033630677,0,0.015,0,0
30/06/2020 14:15,0.333332986,0.272222996,0,0,0,0,0
30/06/2020 14:30,0.333332986,0,0.035450749,0,0.015,0,0
30/06/2020 14:45,0.249157771,0.120592646,0,0,0,0,0
