Date,j_1 Hydraulic_head,j_10 Hydraulic_head,j_2_Hydraulic_head,j_20 Hydraulic_head,j_21 Hydraulic_head
02/07/2020 23:45,9.283911705,8.63581562,8.189772606,10.78252602,10.12389755
03/07/2020 00:00,9.305967331,8.636000633,7.791633129,10.78126431,10.12974262
03/07/2020 00:15,9.309453964,8.636184692,8.77501297,10.77580261,10.135149
03/07/2020 00:30,9.348711967,8.636369705,7.797062397,10.76949978,10.14022255
03/07/2020 00:45,9.070425987,8.636553764,8.769637108,10.76324749,10.14500427
03/07/2020 01:00,9.207806587,8.636737823,7.802721024,10.75708961,10.14953232
03/07/2020 01:15,9.218448639,8.636920929,8.758319855,10.75101471,10.15380192
03/07/2020 01:30,9.281499863,8.637104988,7.796685219,10.74501514,10.15780067
03/07/2020 01:45,9.290916443,8.637288094,8.747037888,10.73907661,10.16158104
03/07/2020 02:00,9.333913803,8.637470245,7.794741631,10.73320103,10.16521835
03/07/2020 02:15,9.070425987,8.637653351,8.735815048,10.72738934,10.16873741
03/07/2020 02:30,9.206669807,8.637835503,7.799839497,10.72164917,10.17215061
03/07/2020 02:45,9.218359947,8.638017654,8.725010872,10.71598244,10.17547321
03/07/2020 03:00,9.280503273,8.638199806,7.795796394,10.71039295,10.17871189
03/07/2020 03:15,9.290841103,8.638381958,8.714233398,10.7048769,10.18187332
03/07/2020 03:30,9.333265305,8.638563156,7.79422617,10.6994257,10.18496418
03/07/2020 03:45,9.070425987,8.638744354,8.703474045,10.69402695,10.18799019
03/07/2020 04:00,9.205521584,8.638925552,7.797294617,10.68867111,10.19095421
03/07/2020 04:15,9.218272209,8.63910675,8.693088531,10.68336868,10.1938467
03/07/2020 04:30,9.279421806,8.639286995,7.804116726,10.67812157,10.19666958
03/07/2020 04:45,9.290764809,8.639467239,8.682703972,10.67292213,10.19942856
03/07/2020 05:00,9.332604408,8.639647484,7.797347546,10.66776657,10.2021265
03/07/2020 05:15,9.070425987,8.639826775,8.672309875,10.66264915,10.20476818
03/07/2020 05:30,9.204377174,8.640007019,7.794705391,10.65756607,10.20735741
03/07/2020 05:45,9.218184471,8.64018631,8.662251472,10.65250301,10.20989704
03/07/2020 06:00,9.278457642,8.640365601,7.799917221,10.64745522,10.21238804
03/07/2020 06:15,9.305452347,8.641255379,8.798199654,10.64375973,10.22410297
03/07/2020 06:30,9.365945816,8.642144203,7.79430294,10.64007568,10.2347765
03/07/2020 06:45,9.07212925,8.643027306,8.796154022,10.63640213,10.24477768
03/07/2020 07:00,9.240830421,8.643906593,7.795472145,10.63274288,10.2542944
03/07/2020 07:15,9.271512985,8.644781113,8.795426369,10.62909698,10.2634182
03/07/2020 07:30,9.36745739,8.645650864,7.805025101,10.62546444,10.13872719
03/07/2020 07:45,9.07212925,8.646515846,8.796979904,10.62184429,10.09078884
03/07/2020 08:00,9.239884377,8.647377014,7.807736397,10.61823082,10.12789154
03/07/2020 08:15,9.271665573,8.648233414,8.793958664,10.61459637,10.1524229
03/07/2020 08:30,9.342206955,8.649085999,7.799749851,10.61093426,10.17102623
03/07/2020 08:45,9.07212925,8.649934769,8.793215752,10.60725403,10.18698502
03/07/2020 09:00,9.238302231,8.650774956,7.796378613,10.60358238,10.20122623
03/07/2020 09:15,9.300023079,8.652732849,8.822957039,10.60224724,10.2298584
03/07/2020 09:30,9.401441574,8.654628754,7.802941322,10.60092449,10.25362968
03/07/2020 09:45,9.075111389,8.656462669,8.858859062,10.5996027,10.15954113
03/07/2020 10:00,9.331796646,8.658240318,7.802979946,10.59828186,10.12555027
03/07/2020 10:15,9.075111389,8.659967422,8.821306229,10.59696293,10.1762886
03/07/2020 10:30,9.355062485,8.410440445,7.80173254,10.59564495,10.21050262
03/07/2020 10:45,9.075111389,8.451583862,8.817285538,10.59432793,10.23733616
03/07/2020 11:00,9.301114082,8.481813431,7.802938938,10.59301281,10.26026821
03/07/2020 11:15,9.075111389,8.502447128,8.855217934,10.59169865,10.17908764
03/07/2020 11:30,9.329908371,8.518924713,7.802462578,10.59038544,10.12682056
03/07/2020 11:45,9.075111389,8.532987595,8.81842804,10.58907413,10.1769886
03/07/2020 12:00,9.299354553,8.54552269,7.802248478,10.58776379,10.21104145
03/07/2020 12:15,9.075111389,8.556868553,8.814193726,10.58645439,10.23777294
03/07/2020 12:30,9.298157692,8.567149162,7.803073883,10.58514595,10.26065922
03/07/2020 12:45,9.075111389,8.576471329,8.851343155,10.58383942,10.18586636
03/07/2020 13:00,9.327923775,8.584021568,7.803099155,10.58253288,10.12600994
03/07/2020 13:15,9.073408127,8.58729744,8.798966408,10.579916,10.16288757
03/07/2020 13:30,9.263523102,8.589967728,7.800215244,10.57729435,10.18904114
03/07/2020 13:45,9.316685677,8.607294083,8.798290253,10.57467079,10.2107687
03/07/2020 14:00,9.082954407,8.609927177,7.799360752,10.57204533,10.22926235
03/07/2020 14:15,9.149481773,8.6118536,8.796718597,10.56941891,10.24548435
03/07/2020 14:30,9.283975601,8.613728523,7.807222843,10.56679249,10.26047039
03/07/2020 14:45,9.323887825,8.615555763,8.836315155,10.56416798,10.18127155
03/07/2020 15:00,9.082965851,8.617339134,7.798650265,10.56154633,10.10114384
03/07/2020 15:15,9.148507118,8.619080544,8.795573235,10.55892563,10.1486454
03/07/2020 15:30,9.28609848,8.620785713,7.797585964,10.55630589,10.17805958
03/07/2020 15:45,9.325911522,8.622460365,8.79470253,10.5536871,10.2015686
03/07/2020 16:00,9.083008766,8.624108315,7.798358917,10.55106831,10.22140503
03/07/2020 16:15,9.159581184,8.626527786,8.80638504,10.54976082,10.24630165
03/07/2020 16:30,9.319743156,8.628896713,7.801985741,10.5484581,10.2683506
03/07/2020 16:45,9.075111389,8.631215096,8.840350151,10.54715633,10.21190453
03/07/2020 17:00,9.325912476,8.633493423,7.802449703,10.54585361,10.1388216
03/07/2020 17:15,9.075111389,8.635733604,8.804187775,10.5445509,10.18403149
03/07/2020 17:30,9.288255692,8.637937546,7.802971363,10.54324818,10.21648884
03/07/2020 17:45,9.075111389,8.640107155,8.802872658,10.5419445,10.24223328
03/07/2020 18:00,9.287191391,8.642245293,7.802420616,10.54064178,10.26466942
03/07/2020 18:15,9.305938721,8.642431259,8.806438446,10.53572083,10.18096733
03/07/2020 18:30,9.36022377,8.642608643,7.795691967,10.53075314,10.03816891
03/07/2020 18:45,9.070422173,8.642785072,8.414883614,10.52574539,10.06441212
03/07/2020 19:00,9.193602562,8.642961502,7.794783115,10.52067947,10.07938194
03/07/2020 19:15,9.217391968,8.643137932,8.408355713,10.51556873,10.09033871
03/07/2020 19:30,9.269306183,8.643313408,7.80027914,10.51043987,10.09957886
03/07/2020 19:45,9.290002823,8.643489838,8.399303436,10.50530052,10.10768509
03/07/2020 20:00,9.326068878,8.643665314,7.796266079,10.50015831,10.11496925
03/07/2020 20:15,9.070423126,8.64384079,8.390136719,10.49501324,10.12161827
03/07/2020 20:30,9.192404747,8.644016266,7.792837143,10.48986053,10.12766266
03/07/2020 20:45,9.217305183,8.644190788,8.381204605,10.48469543,10.13321209
03/07/2020 21:00,9.268338203,8.644366264,7.793390751,10.47951508,10.13840008
03/07/2020 21:15,9.289927483,8.644540787,8.372156143,10.47426891,10.14328575
03/07/2020 21:30,9.325410843,8.644715309,7.795691967,10.46891975,10.14790249
03/07/2020 21:45,9.070420265,8.644889832,8.362986565,10.46352768,10.15227318
03/07/2020 22:00,9.191094398,8.645064354,7.800852776,10.45811939,10.15636539
03/07/2020 22:15,9.217217445,8.645237923,8.354046822,10.45269489,10.16021729
03/07/2020 22:30,9.267290115,8.645411491,7.79629755,10.44725418,10.16390133
03/07/2020 22:45,9.289851189,8.645586014,8.344984055,10.44179726,10.16746235
03/07/2020 23:00,9.324762344,8.645758629,7.794324398,10.4363203,10.17091274
03/07/2020 23:15,9.070422173,8.645932198,8.33579731,10.43080044,10.17426682
03/07/2020 23:30,9.189907074,8.646105766,7.797217369,10.42524529,10.17753506
03/07/2020 23:45,9.217128754,8.646278381,8.326830864,10.41967201,10.18072414
04/07/2020 00:00,9.266189575,8.646450996,7.803638458,10.41408157,10.18384075
04/07/2020 00:15,9.289774895,8.646623611,8.317736626,10.40847683,10.18688965
04/07/2020 00:30,9.32409668,8.646796227,7.797031879,10.40282726,10.18987656
04/07/2020 00:45,9.070425987,8.646968842,8.308515549,10.39712524,10.19279575
04/07/2020 01:00,9.188709259,8.647140503,7.794633389,10.39140606,10.19564438
04/07/2020 01:15,9.217041016,8.647313118,8.299503326,10.38567352,10.19842625
04/07/2020 01:30,9.276362419,8.656763077,7.80009985,10.37992668,10.20114517
04/07/2020 01:45,9.308769226,8.664620399,8.290359497,10.37416172,10.20380783
04/07/2020 02:00,9.320775986,8.410033226,7.796990871,10.36837578,10.20641518
04/07/2020 02:15,9.215805054,8.631192207,8.27883625,10.36256886,10.20897293
04/07/2020 02:30,9.384226799,8.422609329,7.796894073,10.35673904,10.21148205
04/07/2020 02:45,9.26214695,8.539653778,8.271187782,10.35088062,10.21394157
04/07/2020 03:00,9.187068939,8.586571693,7.793925285,10.34499264,10.21635437
04/07/2020 03:15,9.246735573,8.586949348,8.891070366,10.342062,10.2461729
04/07/2020 03:30,9.431513786,8.627552986,8.861405373,10.34005642,10.23064423
04/07/2020 03:45,9.537080765,8.535634041,8.800981522,10.33566666,10.09191513
04/07/2020 04:00,9.385353088,8.653840065,7.808594227,10.3304739,10.12483978
04/07/2020 04:15,9.2367239,8.711943626,8.243754387,10.32449913,10.13134861
04/07/2020 04:30,9.212882996,8.580363274,7.796359062,10.31844902,10.13665104
04/07/2020 04:45,9.254375458,8.601121902,8.234997749,10.31234837,10.14163685
04/07/2020 05:00,9.297326088,8.601389885,7.794320107,10.30620289,10.14634132
04/07/2020 05:15,9.070443153,8.627706528,8.225558281,10.30003262,10.1508007
04/07/2020 05:30,9.184954643,8.627903938,7.797215462,10.29383659,10.15498638
04/07/2020 05:45,9.216776848,8.628101349,8.216303825,10.28760815,10.15891647
04/07/2020 06:00,9.262052536,8.628297806,7.803629398,10.28134251,10.1626482
04/07/2020 06:15,9.309588432,8.629271507,8.354053497,10.27672005,10.1795702
04/07/2020 06:30,9.356080055,8.630239487,7.794808388,10.27207756,10.19461155
04/07/2020 06:45,9.230620384,8.63120079,8.33681488,10.26740837,10.20803928
04/07/2020 07:00,9.209553719,8.632154465,7.795787334,10.26270962,10.22019768
04/07/2020 07:15,9.265171051,8.633102417,8.323514938,10.25797939,10.23120689
04/07/2020 07:30,9.324528694,8.63404274,7.796046257,10.25321484,10.24140549
04/07/2020 07:45,9.188725471,8.634977341,8.310092926,10.24841499,10.2510767
04/07/2020 08:00,9.208173752,8.635904312,7.798009396,10.24357414,10.26032734
04/07/2020 08:15,9.264904976,8.636826515,8.707704544,10.23869133,10.23193645
04/07/2020 08:30,9.352618217,8.637741089,7.801874638,10.23376179,10.06163883
04/07/2020 08:45,9.253044128,8.638650894,8.28219986,10.22878361,10.11381912
04/07/2020 09:00,9.729551315,9.051755905,7.798902988,10.22374344,10.14247417
04/07/2020 09:15,9.87335968,8.948634148,9.199931145,10.27344322,10.40719318
04/07/2020 09:30,9.996228218,8.788147926,9.125553131,10.27752018,10.38073063
04/07/2020 09:45,10.17617416,8.80561161,9.002425194,10.27829933,10.33687973
04/07/2020 10:00,10.18141651,8.519864082,8.781219482,10.27662945,10.25845623
04/07/2020 10:15,10.0970211,8.533816338,7.813746929,10.27495575,10.02808475
04/07/2020 10:30,10.00219536,8.546269417,8.426156044,10.27327919,10.08381653
04/07/2020 10:45,9.898179054,8.557546616,7.799791336,10.27159882,10.15777588
04/07/2020 11:00,9.774362564,8.567761421,8.403206825,10.26991463,10.19660854
04/07/2020 11:15,9.637809753,8.577030182,7.797657013,10.26822662,10.22629833
04/07/2020 11:30,9.446866035,8.584368706,8.382445335,10.26653481,10.25051594
04/07/2020 11:45,9.256157875,8.58893013,7.809212685,10.26483917,10.24463749
04/07/2020 12:00,9.25579071,8.592611313,8.365338326,10.26313972,10.0862751
04/07/2020 12:15,9.249339104,8.596105576,7.803424835,10.26143551,10.15864658
04/07/2020 12:30,9.213528633,8.599455833,8.340899467,10.25972748,10.19723701
04/07/2020 12:45,9.248069763,8.602680206,7.802619457,10.25801563,10.22679138
04/07/2020 13:00,9.219912529,8.605792046,8.320083618,10.25629997,10.25094318
04/07/2020 13:15,9.235926628,8.607814789,7.806826591,10.25284195,10.24110508
04/07/2020 13:30,9.226797104,8.609790802,8.219003677,10.24935722,10.06416416
04/07/2020 13:45,9.223436356,8.611720085,7.795814037,10.24585247,10.1330204
04/07/2020 14:00,9.30207634,8.613598824,8.204496384,10.24232483,10.16728973
04/07/2020 14:15,9.362213135,8.615428925,7.798994541,10.23877525,10.19264698
04/07/2020 14:30,9.343546867,8.617215157,8.187256813,10.23520088,10.21380329
04/07/2020 14:45,9.221651077,8.618960381,7.806305408,10.23160172,10.23186016
04/07/2020 15:00,9.301761627,8.620666504,8.169857025,10.22797489,10.247859
04/07/2020 15:15,9.363554955,8.622344017,7.807073593,10.22431374,10.24304771
04/07/2020 15:30,9.375624657,8.62399292,8.15124321,10.22061539,10.0584898
04/07/2020 15:45,9.220026016,8.625617027,7.797565937,10.21688557,10.13147163
04/07/2020 16:00,9.301388741,8.627215385,8.134490967,10.21313286,10.1662817
04/07/2020 16:15,9.324333191,8.629566193,7.83545208,10.21125031,10.20286083
04/07/2020 16:30,9.124693871,8.631872177,8.171165466,10.20937061,10.23120785
04/07/2020 16:45,9.274114609,8.634139061,8.007565498,10.20748425,10.25482273
04/07/2020 17:00,9.306388855,8.636368752,8.315341949,10.20559216,10.26177502
04/07/2020 17:15,9.227901459,8.638562202,8.83275032,10.20369339,10.09202099
04/07/2020 17:30,9.317202568,8.640722275,8.129026413,10.20178795,10.16068172
04/07/2020 17:45,9.220824242,8.642853737,8.38506794,10.19987679,10.1987505
04/07/2020 18:00,9.281188011,8.644957542,8.103849411,10.19795895,10.22796535
04/07/2020 18:15,9.173855782,8.645140648,7.798961163,10.1906805,10.23020649
04/07/2020 18:30,9.216030121,8.645314217,7.950549126,10.18329239,10.23230839
04/07/2020 18:45,9.25325489,8.645487785,7.794072628,10.17582035,10.23438454
04/07/2020 19:00,9.288824081,8.645661354,7.937903404,10.16825771,10.23643494
04/07/2020 19:15,9.315839767,8.645834923,7.794789791,10.1605978,10.23846149
04/07/2020 19:30,9.504681587,8.646008492,8.048503876,10.16598988,10.30304432
04/07/2020 19:45,9.186925888,8.646181107,8.812398911,10.15829563,10.14488697
04/07/2020 20:00,9.6372509,8.950710297,7.907126904,10.15037918,10.01576424
04/07/2020 20:15,10.05535507,9.166695595,8.707356453,10.14322948,10.0983448
04/07/2020 20:30,10.04627514,9.092215538,7.898706913,10.13471031,10.10658836
04/07/2020 20:45,10.03080845,8.988580704,7.933746338,10.12604046,10.11397743
04/07/2020 21:00,10.02127075,8.847146988,7.883990765,10.11838245,10.13961792
04/07/2020 21:15,10.00099182,8.560900688,8.172251701,10.10942268,10.14443493
04/07/2020 21:30,9.879688263,8.561763763,7.867284775,10.09986591,10.14899063
04/07/2020 21:45,9.735877037,8.562620163,8.356138229,10.08970642,10.15329552
04/07/2020 22:00,9.568107605,8.563468933,7.850744247,10.07934475,10.15732479
04/07/2020 22:15,9.215481758,8.564310074,8.526213646,10.0687542,10.16112804
04/07/2020 22:30,9.078671455,8.565144539,7.82781744,10.05785656,10.16478062
04/07/2020 22:45,9.135887146,8.565972328,8.698343277,10.04664803,10.16831303
04/07/2020 23:00,9.219129562,8.566793442,7.812289715,10.0351429,10.17173862
04/07/2020 23:15,9.22407341,8.567608833,8.792423248,10.02331734,10.17507172
04/07/2020 23:30,9.29133606,8.568416595,7.801733494,10.01111126,10.17831993
04/07/2020 23:45,9.294358253,8.569218636,8.794416428,9.998535156,10.1814909
05/07/2020 00:00,9.340286255,8.570014954,7.796563625,9.985484123,10.18459034
05/07/2020 00:15,9.080018044,8.609773636,8.793881416,9.971795082,10.18762398
05/07/2020 00:30,9.222819328,8.611291885,7.815499783,9.957641602,10.19059563
05/07/2020 00:45,9.249609947,8.634231567,8.792606354,9.94304657,10.19349766
05/07/2020 01:00,9.315303802,8.635403633,7.815499783,9.927913666,10.19632912
05/07/2020 01:15,9.317944527,8.635588646,8.792097092,9.912195206,10.19909477
05/07/2020 01:30,9.362281799,8.635773659,7.815499783,9.895800591,10.20180035
05/07/2020 01:45,9.070425987,8.635958672,8.79158783,9.878463745,10.2044487
05/07/2020 02:00,9.220035553,8.636143684,7.815499783,9.8604002,10.2070446
05/07/2020 02:15,9.225205421,8.636327744,8.791073799,9.841348648,10.20958996
05/07/2020 02:30,9.296312332,8.636512756,7.815499783,9.820543289,10.21208668
05/07/2020 02:45,9.301057816,8.636695862,8.790558815,9.798173904,10.21453476
05/07/2020 03:00,9.346899986,8.636879921,7.815499783,9.774333954,10.21693707
05/07/2020 03:15,9.070425987,8.637063026,8.790040016,9.748610497,10.21929455
05/07/2020 03:30,9.218898773,8.637247086,7.815499783,9.719603539,10.22160912
05/07/2020 03:45,9.225119591,8.637430191,8.78950882,9.686266899,10.22387314
05/07/2020 04:00,9.295332909,8.637612343,7.815499783,9.648168564,10.22609043
05/07/2020 04:15,9.300985336,8.637795448,8.788956642,9.605265617,10.2282629
05/07/2020 04:30,9.346258163,8.6379776,7.815499783,9.556708336,10.23039341
05/07/2020 04:45,9.070425987,8.638159752,8.78837204,9.49684906,10.2324934
05/07/2020 05:00,9.217760086,8.63834095,7.815499783,9.40794754,10.23456669
05/07/2020 05:15,9.225032806,8.638523102,8.787745476,9.267288208,10.23661613
05/07/2020 05:30,9.287128448,8.6387043,7.794409752,8.890000343,10.23863983
05/07/2020 05:45,9.290650368,8.638885498,7.980428219,9.101780891,10.24064064
05/07/2020 06:00,9.293498039,8.639065742,8.122664452,9.130358696,10.24262142
05/07/2020 06:15,9.324935913,8.63996315,7.804999828,9.209690094,10.25220299
05/07/2020 06:30,9.07212925,8.64085865,8.803915977,8.890000343,10.26140881
05/07/2020 06:45,9.270551682,8.641749382,7.815646648,9.170072556,10.03253841
05/07/2020 07:00,9.288596153,8.642635345,8.794794083,8.890000343,10.09843636
05/07/2020 07:15,9.339508057,8.643516541,7.804999828,9.16937542,10.13249207
05/07/2020 07:30,9.07212925,8.644392967,8.79483223,8.890000343,10.15581989
05/07/2020 07:45,9.218355179,8.645264626,7.804999828,9.168661118,10.17381001
05/07/2020 08:00,9.237880707,8.646131516,8.794493675,8.890000343,10.18946552
05/07/2020 08:15,9.307053566,8.646994591,7.804999828,9.167946815,10.20343971
05/07/2020 08:30,9.31902504,8.647853851,8.794060707,8.890000343,10.21601868
05/07/2020 08:45,9.075129509,8.64870739,7.804999828,9.167229652,10.2274313
05/07/2020 09:00,9.145545959,8.649558067,8.793624878,8.890000343,10.23786163
05/07/2020 09:15,9.288460732,8.65155983,7.826000214,9.249012947,10.26068306
05/07/2020 09:30,9.322646141,8.653494835,8.880402565,9.234060287,10.12294197
05/07/2020 09:45,9.095111847,8.655365944,8.855456352,9.176100731,10.13682175
05/07/2020 10:00,9.295742035,8.657176971,8.600590706,9.070414543,10.18286324
05/07/2020 10:15,9.370737076,8.65893364,7.826000214,9.246275902,10.21558571
05/07/2020 10:30,9.075111389,8.660642624,8.834968567,9.23508358,10.24149704
05/07/2020 10:45,9.355070114,8.410435677,8.793719292,9.177305222,10.26400661
05/07/2020 11:00,9.095111847,8.457252502,8.429115295,9.082464218,10.14329624
05/07/2020 11:15,9.235414505,8.485258102,7.826000214,9.243439674,10.13734627
05/07/2020 11:30,9.28260231,8.505104065,8.833211899,9.236026764,10.18316936
05/07/2020 11:45,9.379810333,8.521145821,8.795452118,9.178423882,10.21583366
05/07/2020 12:00,9.086812019,8.534944534,7.848500252,9.093248367,10.24169636
05/07/2020 12:15,9.171936989,8.547288895,8.799175262,9.24051857,10.264184
05/07/2020 12:30,9.316973686,8.55847168,8.809867859,9.236907959,10.15306282
05/07/2020 12:45,9.087286949,8.568600655,7.848823547,9.179419518,10.13656521
05/07/2020 13:00,9.171323776,8.577792168,8.832536697,9.101498604,10.18269062
05/07/2020 13:15,9.303894997,8.582961082,7.814142227,9.195946693,10.20549107
05/07/2020 13:30,9.325284004,8.586480141,8.813528061,9.131415367,10.22476006
05/07/2020 13:45,9.07820797,8.589280128,7.81400013,9.194840431,10.24142551
05/07/2020 14:00,9.155176163,8.591737747,8.812738419,9.132602692,10.25669098
05/07/2020 14:15,9.297005653,8.594109535,8.604083061,9.193799973,10.12285709
05/07/2020 14:30,9.082707405,8.596413612,7.836500168,9.133825302,10.11106873
05/07/2020 14:45,9.155118942,8.598653793,8.616393089,9.192692757,10.15411949
05/07/2020 15:00,9.273802757,8.6008358,7.836500168,9.135023117,10.18209743
05/07/2020 15:15,9.311096191,8.602965355,8.607264519,9.191605568,10.20494938
05/07/2020 15:30,9.374358177,8.605045319,7.836500168,9.136235237,10.22429466
05/07/2020 15:45,9.073408127,8.607079506,8.597991943,9.19049263,10.24101162
05/07/2020 16:00,9.246324539,8.609070778,7.836500168,9.13740921,10.25630569
05/07/2020 16:15,9.304682732,8.611969948,8.846820831,9.245846748,10.15518093
05/07/2020 16:30,9.386476517,8.614759445,8.831041336,9.257060051,10.12864208
05/07/2020 16:45,9.096333504,8.617446899,7.961623669,9.202920914,10.17806339
05/07/2020 17:00,9.167424202,8.620041847,8.825218201,9.139884949,10.21187496
05/07/2020 17:15,9.307235718,8.622561455,8.499479294,9.24452877,10.23846531
05/07/2020 17:30,9.075111389,8.625020981,8.822152138,9.259417534,10.26127911
05/07/2020 17:45,9.270379066,8.627423286,8.849787712,9.205631256,10.17248058
05/07/2020 18:00,9.389749527,8.62977314,8.793950081,9.14299202,10.12983131
05/07/2020 18:15,9.070423126,8.629976273,7.944074154,9.070077896,10.13548946
05/07/2020 18:30,9.095407486,8.630168915,8.092885971,9.126428604,10.14054394
05/07/2020 18:45,9.149794579,8.630361557,7.792999744,9.143568993,10.14530945
05/07/2020 19:00,9.157406807,8.630554199,8.167498589,8.890000343,10.14982224
05/07/2020 19:15,9.181674004,8.630746841,7.792999744,9.067300797,10.15407276
05/07/2020 19:30,9.187109947,8.63093853,7.939997196,9.126103401,10.15805626
05/07/2020 19:45,9.19067955,8.631130219,8.089660645,9.143260956,10.16182518
05/07/2020 20:00,9.214260101,8.631321907,7.794409752,8.890000343,10.16545486
05/07/2020 20:15,9.220087051,8.631513596,7.938102245,9.064369202,10.16896725
05/07/2020 20:30,9.223353386,8.63170433,8.088150024,9.125837326,10.17237473
05/07/2020 20:45,9.237847328,8.631895065,7.792999744,9.143009186,10.17569065
05/07/2020 21:00,9.242671967,8.632084846,8.160809517,8.890000343,10.17892456
05/07/2020 21:15,9.259707451,8.632275581,7.792999744,9.06132412,10.18208122
05/07/2020 21:30,9.264370918,8.632465363,7.933856964,9.125473022,10.18516827
05/07/2020 21:45,9.267356873,8.632655144,8.08481884,9.142664909,10.18819046
05/07/2020 22:00,9.287228584,8.632843971,7.794409752,8.890000343,10.19114971
05/07/2020 22:15,9.292480469,8.633032799,7.931932926,9.058312416,10.19403744
05/07/2020 22:30,9.295320511,8.633221626,8.083300591,9.125206947,10.1968565
05/07/2020 22:45,9.306804657,8.633410454,7.792999744,9.142413139,10.19961071
05/07/2020 23:00,9.310046196,8.633598328,8.154090881,8.890000343,10.20230484
05/07/2020 23:15,9.320652008,8.633786201,7.792999744,9.055181503,10.20494366
05/07/2020 23:30,9.070420265,8.633974075,7.927478313,9.124821663,10.20753002
05/07/2020 23:45,9.092702866,8.634161949,8.079827309,9.142048836,10.21006584
06/07/2020 00:00,9.16012001,8.634348869,7.794409752,8.890000343,10.21255398
06/07/2020 00:15,9.169115067,8.634535789,7.925664425,9.052082062,10.21499252
06/07/2020 00:30,9.173549652,8.63472271,8.078427315,9.124573708,10.21738625
06/07/2020 00:45,9.190004349,8.634908676,7.792999744,9.141815186,10.2197361
06/07/2020 01:00,9.195783615,8.635094643,8.147341728,8.890000343,10.22204113
06/07/2020 01:15,9.214354515,8.635280609,7.792999744,9.048856735,10.22429657
06/07/2020 01:30,9.219809532,8.635466576,7.921278477,9.124207497,10.22650528
06/07/2020 01:45,9.223078728,8.635651588,8.075062752,9.141470909,10.22866917
06/07/2020 02:00,9.244233131,8.635836601,7.794409752,8.890000343,10.23079395
06/07/2020 02:15,9.250369072,8.636021614,7.919288158,9.045661926,10.23288822
06/07/2020 02:30,9.253433228,8.636206627,8.073529243,9.123939514,10.23495674
06/07/2020 02:45,9.26664257,8.636390686,7.792999744,9.141217232,10.23700142
06/07/2020 03:00,9.271656036,8.636574745,8.140559196,8.890000343,10.2390213
06/07/2020 03:15,9.287378311,8.636758804,7.792999744,9.042331696,10.24101734
06/07/2020 03:30,9.292240143,8.636942863,7.914822578,9.123571396,10.24299431
06/07/2020 03:45,9.295081139,8.637125969,8.070147514,9.140872002,10.24495125
06/07/2020 04:00,9.310838699,8.637309074,7.794409752,8.890000343,10.24688816
06/07/2020 04:15,9.314818382,8.63749218,7.912794113,9.039029121,10.24880791
06/07/2020 04:30,9.316743851,8.637674332,8.068605423,9.12330246,10.25070858
06/07/2020 04:45,9.325021744,8.637857437,7.792999744,9.140619278,10.25259304
06/07/2020 05:00,9.070420265,8.638039589,8.133710861,8.890000343,10.25446129
06/07/2020 05:15,9.146736145,8.638221741,7.792999744,9.035582542,10.25631428
06/07/2020 05:30,9.155882835,8.638402939,7.908241272,9.122933388,10.25815201
06/07/2020 05:45,9.16077137,8.638584137,8.06520462,9.140273094,10.25997543
06/07/2020 06:00,9.214842796,8.638765335,7.831910133,8.890000343,10.18602753
06/07/2020 06:15,9.267314911,8.63966465,8.176464081,9.13574028,10.07695484
06/07/2020 06:30,9.317789078,8.640562057,7.819282055,8.890000343,10.12037563
06/07/2020 06:45,9.07212925,8.641454697,8.169674873,9.134943962,10.14701939
06/07/2020 07:00,9.19691658,8.642341614,7.824933529,8.890164375,10.16677284
06/07/2020 07:15,9.233182907,8.643224716,8.1640625,9.134217262,10.18323326
06/07/2020 07:30,9.291680336,8.644102097,7.827499866,8.91829586,10.19788265
06/07/2020 07:45,9.317293167,8.644975662,8.158364296,9.133453369,10.21098995
06/07/2020 08:00,9.079632759,8.64584446,7.827499866,8.965631485,10.2228775
06/07/2020 08:15,9.131502151,8.646708488,8.152621269,9.132685661,10.23365211
06/07/2020 08:30,9.574095726,8.778256416,7.827499866,8.995567322,10.24371529
06/07/2020 08:45,9.612346649,8.410182953,8.146850586,9.131914139,10.25328064
06/07/2020 09:00,9.44722271,8.42648983,7.827499866,9.019620895,10.26244354
06/07/2020 09:15,10.05850983,9.199521065,8.805193901,9.17551136,10.22836113
06/07/2020 09:30,10.08546448,9.158024788,8.853707314,9.256399155,10.12236118
06/07/2020 09:45,10.09263897,9.079177856,8.559745789,9.202167511,10.17465496
06/07/2020 10:00,10.08957863,8.971956253,8.789871216,9.139015198,10.20925045
06/07/2020 10:15,10.0836544,8.823281288,8.813752174,9.172198296,10.23633194
06/07/2020 10:30,10.06867409,8.410466194,8.785133362,9.257314682,10.25936985
06/07/2020 10:45,9.967419624,8.438965797,8.919276237,9.281116486,10.24952126
06/07/2020 11:00,9.867816925,8.474987984,9.245155334,9.667453766,10.35466385
06/07/2020 11:15,9.763451576,8.497362137,9.480789185,9.881806374,10.46646881
06/07/2020 11:30,9.646159172,8.514756203,9.477906227,9.877458572,10.43420315
06/07/2020 11:45,9.507950783,8.529356956,9.615444183,9.994214058,10.50783443
06/07/2020 12:00,9.223059654,8.542262077,9.632659912,10.00753975,10.49602318
06/07/2020 12:15,9.229516029,8.553915977,9.629322052,10.00422096,10.46676636
