;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
2260;B;-;2015-12-13;-;MAT_AC;TYP_AND;-;1971;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
1977;A;-;2015-10-23;-;MAT_AC;-;-;1960;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
57;A;-;2015-01-10;-;MAT_GG;-;-;1949;10;150;BOM_JA;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1373;A;-;2015-07-22;-;MAT_AC;-;-;1959;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1676;B;-;2015-09-04;-;MAT_ST;-;-;1967;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
890;A;-;2015-05-26;-;MAT_PE80;-;-;1987;6.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
1815;B;-;2015-09-26;-;MAT_ST;-;-;1965;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
665;B;-;2015-04-15;-;MAT_ST;-;-;1963;;50;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
961;A;-;2015-06-05;-;MAT_AC;-;-;1938;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1804;B;-;2015-09-24;-;MAT_ST;-;-;1968;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
742;B;-;2015-04-29;-;MAT_PVCV;-;-;2015;3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_EXTERN;;;;BUIS;
1113;B;-;2015-06-24;-;MAT_ST;-;-;1960;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1404;A;-;2015-07-25;-;MAT_AC;-;-;1967;15;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2032;B;-;2015-11-03;-;MAT_ST;-;-;1967;;100;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1469;B;-;2015-08-02;-;MAT_ST;-;-;1954;;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2255;B;-;2015-12-11;-;MAT_GG;-;-;1953;;80;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;;;;BUIS;
1361;A;-;2015-07-21;-;MAT_AC;-;-;1943;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1403;A;-;2015-07-25;-;MAT_AC;-;-;1961;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
465;B;-;2015-03-15;-;MAT_AC;-;-;1977;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
209;B;-;2015-01-29;-;MAT_AC;-;-;1964;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
844;B;-;2015-05-18;-;MAT_PVC;TYP_NTRV_STEEK;-;1978;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;;;;VERB;
29;B;-;2015-01-07;-;MAT_AC;-;-;1964;10;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
744;A;-;2015-04-29;-;MAT_AC;-;-;1977;15;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1485;B;-;2015-08-04;-;MAT_AC;-;-;1966;;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
545;B;-;2015-03-26;-;MAT_NG;TYP_TRV_STEEK;-;2009;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;;;;VERB;
1508;A;-;2015-08-10;-;MAT_AC;TYP_NTRV_STEEK;-;1982;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
881;B;-;2015-05-26;-;MAT_AC;-;-;1974;13;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_EXTERN;;;;BUIS;
2286;B;-;2015-12-18;-;MAT_AC;-;-;1983;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
2134;B;-;2015-11-19;-;MAT_AC;-;-;1962;10;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_EXTERN;;;;BUIS;
230;B;-;2015-02-02;-;MAT_ST;TYP_LMOF;-;1939;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
1380;B;-;2015-07-23;-;MAT_ST;-;-;1966;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1491;A;-;2015-08-06;-;MAT_AC;-;-;1957;17;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
762;B;-;2015-05-03;-;MAT_ST;-;-;1920;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
155;A;-;2015-01-23;-;MAT_GG;-;-;1934;9;100;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1068;B;-;2015-06-18;-;MAT_GG;TYP_FLENS;-;1957;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
221;A;-;2015-01-30;-;MAT_PVC;-;-;2001;4.2;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
2050;B;-;2015-11-05;-;MAT_ST;-;-;1950;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
737;B;-;2015-04-28;-;MAT_ST;-;-;1955;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
608;B;-;2015-04-08;-;MAT_ST;-;-;1967;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1033;B;-;2015-06-16;-;MAT_AC;-;-;1987;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
1550;B;-;2015-08-16;-;MAT_ST;-;-;1971;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
235;A;-;2015-02-02;-;MAT_PVC;-;-;1976;2;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2248;B;-;2015-12-10;-;MAT_ST;-;-;1971;;50;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_AND;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
72;B;-;2015-01-13;-;MAT_AC;-;-;1972;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
400;A;-;2015-03-02;-;MAT_AC;-;-;1978;15;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
562;A;-;2015-03-31;-;MAT_AC;-;-;1975;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
704;A;-;2015-04-21;-;MAT_AC;-;-;1960;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
93;A;-;2015-01-16;-;MAT_GG;-;-;1955;10;150;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
612;B;-;2015-04-08;-;MAT_ST;-;-;1967;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1573;B;-;2015-08-20;-;MAT_ST;-;-;1967;;100;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
807;A;-;2015-05-12;-;MAT_AC;TYP_NTRV_STEEK;-;1960;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1816;B;-;2015-09-27;-;MAT_ST;-;-;1971;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
922;B;-;2015-05-29;-;MAT_AC;-;-;1972;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
2331;B;-;2015-12-28;-;MAT_ST;-;-;1951;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2030;B;-;2015-11-03;-;MAT_AC;-;-;1973;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
821;B;-;2015-05-13;-;MAT_ST;-;-;1951;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
950;A;-;2015-06-04;-;MAT_AC;TYP_NTRV_STEEK;-;1963;;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
932;B;-;2015-06-01;-;MAT_ST;-;-;1961;;80;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
231;B;-;2015-02-02;-;MAT_AC;-;-;1964;17;150;BOM_JA;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2289;B;-;2015-12-18;-;MAT_ST;-;-;1938;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2313;A;-;2015-12-23;-;MAT_AC;-;-;1991;15;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
833;B;-;2015-05-16;-;MAT_ST;-;-;1966;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1015;A;-;2015-06-14;-;MAT_AC;TYP_NTRV_STEEK;-;1978;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1275;B;-;2015-07-11;-;MAT_ST;-;-;1929;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
603;A;-;2015-04-07;-;MAT_AC;-;-;1977;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
460;A;-;2015-03-13;-;MAT_AC;TYP_NTRV_STEEK;-;1961;;300;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1057;B;-;2015-06-17;-;MAT_AC;-;-;1963;;100;BOM_JA;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
860;A;-;2015-05-21;-;MAT_GG;-;-;1965;9;100;BOM_JA;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_CL;ORZ_EXTERN;;;;BUIS;
1027;A;-;2015-06-15;-;MAT_AC;-;-;1978;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1401;A;-;2015-07-25;-;MAT_AC;-;-;1976;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1939;A;-;2015-10-19;-;MAT_AC;TYP_NTRV_STEEK;-;1975;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1897;A;-;2015-10-11;-;MAT_PE_AND;TYP_NTRV_STEEK;-;1970;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
74;B;-;2015-01-13;-;MAT_ST;-;-;1957;;50;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
679;B;-;2015-04-16;-;MAT_ST;-;-;1961;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1421;B;-;2015-07-27;-;MAT_ST;-;-;1960;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1010;B;-;2015-06-13;-;MAT_AC;-;-;1967;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
141;B;-;2015-01-21;-;MAT_AC;-;-;1963;18;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
506;B;-;2015-03-19;-;MAT_AC;-;-;1970;13;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;BUIS;
1882;B;-;2015-10-08;-;MAT_ST;-;-;1967;;125;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_AND;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2254;B;-;2015-12-11;-;MAT_GG;-;-;1976;10;100;BOM_JA;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
669;A;-;2015-04-16;-;MAT_AC;-;-;1954;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1478;A;-;2015-08-04;-;MAT_AC;TYP_NTRV_STEEK;-;1954;;150;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;VERB;
1486;B;-;2015-08-05;-;MAT_AC;-;-;1963;10;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;BUIS;
1266;A;-;2015-07-10;-;MAT_PVC;-;-;1971;5.9;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
310;A;-;2015-02-12;-;MAT_AC;TYP_AND;-;1978;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
887;B;-;2015-05-26;-;MAT_ST;-;-;1959;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1034;B;-;2015-06-16;-;MAT_AC;-;-;1970;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
30;B;-;2015-01-07;-;MAT_AC;-;-;2000;15;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
247;B;-;2015-02-03;-;MAT_ST;-;-;1958;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
2284;A;-;2015-12-17;-;MAT_AC;-;-;1959;19;200;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
798;B;-;2015-05-10;-;MAT_AC;TYP_NTRV_STEEK;-;1963;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
1344;A;-;2015-07-18;-;MAT_AC;-;-;1967;12;50;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
426;A;-;2015-03-06;-;MAT_AC;TYP_NTRV_STEEK;-;1958;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1974;A;-;2015-10-23;-;MAT_AC;-;-;1982;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1628;B;-;2015-08-27;-;MAT_ST;-;-;1953;;50;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2065;B;-;2015-11-08;-;MAT_ST;-;-;1976;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
