,index,Unnamed: 0,relatie_code,storing_idnummer,storing_melddatum,storing_medium,storing_materiaal,storing_type,storing_type_hulpstuk,storing_aanlegjaar,storing_wanddikte,storing_diameter,storing_bomen,storing_relining,storing_relining_jaar,storing_kathodische_bescherming,storing_pmax,storing_pdifference,storing_lengte_scheur,storing_grond_dekking,storing_verkeersdrempels,storing_drempelafstand,storing_verschijningsvorm,storing_bescherminginwendig,storing_soortoorzaak,storing_oorzaak1spontanestoring,storing_oorzaak2spontanestoring,storing_oorzaakinternebedrijfsvoering,storing_storendobject,Unnamed: 29,age_at_failure,construction_year_vs_graph_year
742,191,2170,B,-,2012-10-05 00:00:00,-,MAT_AC,-,-,1964-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,48.761122518822724,56.0
743,192,2471,A,-,2012-11-13 00:00:00,-,MAT_AND,TYP_AND,-,1962-01-01,,28.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,VERB,,50.86652977412731,57.998631074606436
744,193,931,A,-,2012-05-07 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1975-01-01,,100.0,BOM_JA,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,37.347022587268995,44.99931553730322
745,194,1628,B,-,2012-07-28 00:00:00,-,MAT_ST,-,-,1966-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,46.57084188911704,53.998631074606436
746,195,1936,A,-,2012-09-04 00:00:00,-,MAT_AC,-,-,1964-01-01,12,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,48.67624914442163,56.0
747,196,1443,B,-,2012-07-05 00:00:00,-,MAT_AC,-,-,1970-01-01,10,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,42.507871321013006,49.998631074606436
748,197,398,C,-,2012-02-16 00:00:00,-,MAT_GG,TYP_AND,-,1971-01-01,8,128.0,BOM_ONB,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,-,BI_GG_GEEN,ORZ_SPONTAAN,,,,BUIS,,41.125256673511295,48.99931553730322
749,198,1820,B,-,2012-08-23 00:00:00,-,MAT_ST,-,-,1967-01-01,,80.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,45.64271047227926,52.99931553730322
751,200,2116,C,-,2012-09-28 00:00:00,-,MAT_PVC,TYP_TRV_STEEK,-,1972-01-01,4,118.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,40.7419575633128,48.0
752,201,2728,B,-,2012-12-24 00:00:00,-,MAT_ST,-,-,1965-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,47.97809719370294,54.997946611909654
753,202,1295,A,-,2012-06-19 00:00:00,-,MAT_AC,-,-,1961-01-01,12,100.0,BOM_NEE,-,-1,BU_AC_TEBIT,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,51.46338124572211,58.997946611909654
754,203,2549,C,-,2012-11-26 00:00:00,-,MAT_NG,TYP_AND,-,1975-01-01,9,100.0,BOM_ONB,-,-1,BU_NG_ONB,-1,-1,-,-,-,-,-,BI_NG_CL,ORZ_SPONTAAN,,,,BUIS,,37.90280629705681,44.99931553730322
755,204,1263,C,-,2012-06-14 00:00:00,-,MAT_GG,TYP_LMOF,-,1958-01-01,10,150.0,BOM_ONB,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,-,BI_GG_GEEN,ORZ_SPONTAAN,,,,BUIS,,54.450376454483234,61.998631074606436
756,205,535,B,-,2012-03-02 00:00:00,-,MAT_ST,TYP_LMOF,-,1941-01-01,,80.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_AND,-,ORZ_SPONTAAN,,,,VERB,,71.16495550992471,78.99794661190965
757,206,343,A,-,2012-02-12 00:00:00,-,MAT_AC,-,-,1956-01-01,15,150.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,56.114989733059545,64.0
759,208,518,C,-,2012-02-29 00:00:00,-,MAT_GG,TYP_AND,-,1978-01-01,8,103.0,BOM_ONB,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,-,BI_GG_GEEN,ORZ_SPONTAAN,,,,BUIS,,34.16016427104723,41.998631074606436
762,211,1612,C,-,2012-07-26 00:00:00,-,MAT_GG,TYP_LMOF,-,1958-01-01,9,100.0,BOM_ONB,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,-,BI_GG_GEEN,ORZ_SPONTAAN,,,,BUIS,,54.56536618754278,61.998631074606436
763,212,1473,B,-,2012-07-10 00:00:00,-,MAT_ST,-,-,1967-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,45.52224503764545,52.99931553730322
764,213,1860,B,-,2012-08-27 00:00:00,-,MAT_AC,-,-,1958-01-01,,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,54.652977412731005,61.998631074606436
766,215,2280,A,-,2012-10-19 00:00:00,-,MAT_AC,-,-,1983-01-01,19,200.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,29.79876796714579,36.99931553730322
767,216,813,B,-,2012-04-18 00:00:00,-,MAT_ST,-,-,1955-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_GEEN,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,57.295003422313485,64.99931553730322
768,217,2166,A,-,2012-10-04 00:00:00,-,MAT_AC,-,-,1991-01-01,12,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,21.75770020533881,28.999315537303218
771,220,1772,B,-,2012-08-18 00:00:00,-,MAT_AC,-,-,1955-01-01,,125.0,BOM_NEE,-,-1,BU_AC_TEBIT,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,57.6290212183436,64.99931553730322
772,221,409,B,-,2012-02-17 00:00:00,-,MAT_AC,-,-,1991-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,21.127994524298426,28.999315537303218
773,222,2041,B,-,2012-09-18 00:00:00,-,MAT_AC,-,-,1961-01-01,,100.0,BOM_NEE,-,-1,BU_AC_TEBIT,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,51.71252566735113,58.997946611909654
775,224,2664,C,-,2012-12-12 00:00:00,-,MAT_PVC,TYP_TRV_STEEK,-,1983-01-01,2,71.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,29.946611909650922,36.99931553730322
776,225,796,B,-,2012-04-16 00:00:00,-,MAT_AC,-,-,1962-01-01,4,50.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,50.288843258042434,57.998631074606436
777,226,873,B,-,2012-04-26 00:00:00,-,MAT_ST,-,-,1931-01-01,,125.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,,,,BUIS,,81.31690622861053,88.99931553730322
778,227,412,A,-,2012-02-17 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1964-01-01,,100.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,48.12867898699521,56.0
779,228,2608,B,-,2012-12-06 00:00:00,-,MAT_AC,-,-,1964-01-01,,150.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,48.930869267624914,56.0
781,230,2409,A,-,2012-11-04 00:00:00,-,MAT_AC,-,-,1951-01-01,12,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,61.842573579739906,68.99931553730322
782,231,898,A,-,2012-05-01 00:00:00,-,MAT_AC,-,-,1962-01-01,12,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,50.32991101984942,57.998631074606436
783,232,72,A,-,2012-01-13 00:00:00,-,MAT_PVC,-,-,1976-01-01,4.7,160.0,BOM_JA,-,-1,-,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,36.03285420944559,44.0
784,233,1863,B,-,2012-08-27 00:00:00,-,MAT_ST,-,-,1932-01-01,,175.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_GEEN,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,80.65434633812457,88.0
785,234,1468,B,-,2012-07-09 00:00:00,-,MAT_AC,-,-,1969-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,ORZ_SPON2_AANT,,BUIS,,43.51813826146475,50.997946611909654
786,235,927,C,-,2012-05-07 00:00:00,-,MAT_BET,TYP_AND,-,1966-01-01,79,1000.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,46.34633812457221,53.998631074606436
790,239,528,A,-,2012-03-01 00:00:00,-,MAT_AC,-,-,1961-01-01,25,300.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,51.162217659137575,58.997946611909654
792,241,2725,B,-,2012-12-24 00:00:00,-,MAT_AC,-,-,1966-01-01,,100.0,BOM_NEE,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,46.978781656399725,53.998631074606436
793,242,2235,B,-,2012-10-11 00:00:00,-,MAT_ST,-,-,1938-01-01,,80.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,74.77618069815195,81.99863107460644
794,243,2566,C,-,2012-11-29 00:00:00,-,MAT_GG,TYP_LMOF,-,1964-01-01,13,300.0,BOM_ONB,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,-,BI_GG_GEEN,ORZ_SPONTAAN,,,,BUIS,,48.91170431211499,56.0
795,244,320,A,-,2012-02-09 00:00:00,-,MAT_PVC,-,-,1974-01-01,7.3,250.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,38.105407255304584,45.998631074606436
796,245,245,A,-,2012-02-06 00:00:00,-,MAT_GG,-,-,1929-01-01,9,100.0,BOM_JA,-,-1,BU_GG_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,BI_GG_GEEN,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,83.0965092402464,90.99794661190965
797,246,603,B,-,2012-03-15 00:00:00,-,MAT_PVC,-,-,1982-01-01,3,50.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,30.20123203285421,37.998631074606436
798,247,2621,B,-,2012-12-08 00:00:00,-,MAT_AC,-,-,1954-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_AND,-,ORZ_SPONTAAN,,,,BUIS,,58.93497604380561,65.99863107460644
799,248,309,B,-,2012-02-09 00:00:00,-,MAT_AC,TYP_AND,-,1979-01-01,,100.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_AND,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,VERB,,33.106091718001366,40.99931553730322
800,249,2223,A,-,2012-10-10 00:00:00,-,MAT_AC,-,-,1976-01-01,12,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,36.77481177275838,44.0
801,250,2162,A,-,2012-10-04 00:00:00,-,MAT_PVC,-,-,1974-01-01,3.3,110.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,38.757015742642025,45.998631074606436
802,251,539,B,-,2012-03-03 00:00:00,-,MAT_PVC,-,-,1990-01-01,6,160.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,22.168377823408623,29.998631074606433
803,252,2407,B,-,2012-11-04 00:00:00,-,MAT_ST,-,-,1969-01-01,,400.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,,,,BUIS,,43.841204654346335,50.997946611909654
804,253,317,A,-,2012-02-09 00:00:00,-,MAT_GG,-,-,1950-01-01,10,150.0,BOM_NEE,-,-1,BU_GG_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,BI_GG_ONB,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,62.105407255304584,69.99863107460644
806,255,386,B,-,2012-02-15 00:00:00,-,MAT_GG,-,-,1948-01-01,,100.0,BOM_JA,-,-1,BU_GG_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,BI_GG_ONB,ORZ_SPONTAAN,,,,BUIS,,64.12320328542094,72.0
807,256,1112,B,-,2012-05-30 00:00:00,-,MAT_AC,-,-,1958-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,54.40930869267625,61.998631074606436
808,257,134,B,-,2012-01-24 00:00:00,-,MAT_AC,-,-,1981-01-01,,100.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,31.06091718001369,38.997946611909654
809,258,288,A,-,2012-02-08 00:00:00,-,MAT_GG,-,-,1956-01-01,9,100.0,BOM_NEE,-,-1,BU_GG_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,BI_GG_GEEN,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,56.10403832991102,64.0
811,260,2160,B,-,2012-10-04 00:00:00,-,MAT_ST,-,-,1954-01-01,,150.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,58.757015742642025,65.99863107460644
812,261,867,C,-,2012-04-25 00:00:00,-,MAT_NG,TYP_AND,-,1989-01-01,9,152.0,BOM_ONB,-,-1,BU_NG_ZI,-1,-1,-,-,-,-,-,BI_NG_CL,ORZ_SPONTAAN,,,,BUIS,,23.312799452429843,30.99794661190965
814,263,791,A,-,2012-04-15 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1956-01-01,,150.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHUIF,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,56.28747433264887,64.0
816,265,2542,C,-,2012-11-26 00:00:00,-,MAT_PVC,TYP_TRV_STEEK,-,2008-01-01,6,188.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,4.903490759753593,12.0
817,266,824,B,-,2012-04-20 00:00:00,-,MAT_ST,-,-,1958-01-01,,200.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,54.299794661190965,61.998631074606436
818,267,2410,C,-,2012-11-05 00:00:00,-,MAT_GG,TYP_LMOF,-,1937-01-01,10,125.0,BOM_ONB,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,-,BI_GG_GEEN,ORZ_SPONTAAN,,,,BUIS,,75.84394250513347,82.99794661190965
819,268,2148,B,-,2012-10-02 00:00:00,-,MAT_AC,-,-,1961-01-01,,150.0,BOM_NEE,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,51.75085557837098,58.997946611909654
820,269,657,B,-,2012-03-25 00:00:00,-,MAT_ST,-,-,1958-01-01,,80.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_AND,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,54.22861054072553,61.998631074606436
821,270,1908,B,-,2012-09-01 00:00:00,-,MAT_ST,-,-,1950-01-01,,80.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,62.666666666666664,69.99863107460644
822,271,800,B,-,2012-04-16 00:00:00,-,MAT_PVCV,-,-,2008-01-01,,63.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,4.290212183436003,12.0
823,272,274,C,-,2012-02-07 00:00:00,-,MAT_NG,TYP_AND,-,1992-01-01,9,204.0,BOM_ONB,-,-1,BU_NG_ONB,-1,-1,-,-,-,-,-,BI_NG_CL,ORZ_SPONTAAN,,,,BUIS,,20.10130047912389,28.0
824,273,1000,B,-,2012-05-15 00:00:00,-,MAT_AC,-,-,1963-01-01,,150.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_SCHERF,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,49.36892539356605,56.99931553730322
825,274,256,A,-,2012-02-06 00:00:00,-,MAT_GG,-,-,1974-01-01,10,150.0,BOM_NEE,-,-1,BU_GG_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,BI_GG_ONB,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,38.09719370294319,45.998631074606436
826,275,346,C,-,2012-02-12 00:00:00,-,MAT_GG,TYP_LMOF,-,1900-01-01,10,125.0,BOM_ONB,-,-1,BU_GG_ONB,-1,-1,-,-,-,-,-,BI_GG_ONB,ORZ_SPONTAAN,,,,BUIS,,112.11225188227242,119.99726214921287
830,279,2142,B,-,2012-10-02 00:00:00,-,MAT_ST,-,-,1950-01-01,,80.0,BOM_NEE,-,-1,BU_ST_ONB,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,62.75154004106776,69.99863107460644
832,281,410,B,-,2012-02-17 00:00:00,-,MAT_PVC,TYP_AND,-,1974-01-01,,200.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_AND,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,VERB,,38.12731006160164,45.998631074606436
834,283,836,B,-,2012-04-22 00:00:00,-,MAT_ST,-,-,1937-01-01,,50.0,BOM_JA,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,75.30458590006845,82.99794661190965
835,284,1079,B,-,2012-05-26 00:00:00,-,MAT_AC,-,-,1978-01-01,,150.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_SCHERF,-,ORZ_SPONTAAN,,,,BUIS,,34.39835728952772,41.998631074606436
837,286,1962,C,-,2012-09-07 00:00:00,-,MAT_NG,TYP_AND,-,1986-01-01,9,152.0,BOM_ONB,-,-1,BU_NG_ZI,-1,-1,-,-,-,-,-,BI_NG_CL,ORZ_SPONTAAN,,,,BUIS,,26.68309377138946,33.998631074606436
839,288,989,A,-,2012-05-14 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1984-01-01,,100.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,28.366872005475702,36.0
840,289,2161,B,-,2012-10-04 00:00:00,-,MAT_ST,-,-,1938-01-01,,175.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,74.75701574264203,81.99863107460644
841,290,1019,B,-,2012-05-17 00:00:00,-,MAT_ST,-,-,1963-01-01,,200.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_GEEN,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,49.374401095140314,56.99931553730322
842,291,1096,B,-,2012-05-28 00:00:00,-,MAT_ST,-,-,1951-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_GEEN,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,61.40451745379877,68.99931553730322
845,294,1819,B,-,2012-08-23 00:00:00,-,MAT_ST,-,-,1932-01-01,,100.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,80.64339493497604,88.0
846,295,837,B,-,2012-04-23 00:00:00,-,MAT_ST,-,-,1961-01-01,5,150.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_AND,BI_ST_ONB,ORZ_SPONTAAN,,,,BUIS,,51.30732375085558,58.997946611909654
847,296,246,A,-,2012-02-06 00:00:00,-,MAT_PE,TYP_NTRV_STEEK,-,1981-01-01,,160.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHUIF,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,31.096509240246405,38.997946611909654
848,297,1162,B,-,2012-06-04 00:00:00,-,MAT_AC,-,-,1971-01-01,,100.0,BOM_NEE,-,-1,BU_AC_TEBIT,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,41.42368240930869,48.99931553730322
850,0,2745,A,-,2013-12-11 00:00:00,-,MAT_AC,-,-,1969-01-01,15,150.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,44.941820670773446,50.997946611909654
851,1,299,B,-,2013-02-12 00:00:00,-,MAT_ST,-,-,1956-01-01,,80.0,BOM_NEE,-,-1,BU_ST_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,,,,BUIS,,57.1170431211499,64.0
852,2,2277,B,-,2013-10-28 00:00:00,-,MAT_AC,-,-,1976-01-01,,100.0,BOM_NEE,-,-1,BU_AC_TEBIT,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,37.82340862422998,44.0
853,3,1609,C,-,2013-08-11 00:00:00,-,MAT_GG,TYP_AND,-,2013-01-01,8,154.0,BOM_ONB,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,-,BI_GG_GEEN,ORZ_SPONTAAN,,,,BUIS,,0.6078028747433265,6.997946611909651
854,4,484,C,-,2013-03-06 00:00:00,-,MAT_PVC,TYP_AND,-,1965-01-01,5,151.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,48.17522245037645,54.997946611909654
855,5,1937,B,-,2013-09-17 00:00:00,-,MAT_ST,TYP_AND,-,1963-01-01,,125.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_AND,-,ORZ_SPONTAAN,,,,VERB,,50.71047227926078,56.99931553730322
856,6,2230,C,-,2013-10-21 00:00:00,-,MAT_PVC,TYP_AND,-,1995-01-01,4,103.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,18.803559206023273,24.999315537303218
858,8,1290,A,-,2013-06-25 00:00:00,-,MAT_AC,TYP_NTRV_STEEK,-,1985-01-01,,500.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHUIF,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,28.479123887748116,34.997946611909654
859,9,2742,C,-,2013-12-11 00:00:00,-,MAT_PVC,TYP_TRV_STEEK,-,1980-01-01,4,118.0,BOM_ONB,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,,,,BUIS,,33.94387405886379,40.0
861,11,1733,A,-,2013-08-26 00:00:00,-,MAT_PVC,TYP_NTRV_STEEK,-,1999-01-01,,63.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,VERB,,14.650239561943874,20.999315537303218
862,12,967,B,-,2013-05-14 00:00:00,-,MAT_PVCV,TYP_TRV_STEEK,-,2009-01-01,,110.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_AFD,-,ORZ_SPONTAAN,,,,VERB,,4.3641341546885695,10.99794661190965
863,13,1564,B,-,2013-08-07 00:00:00,-,MAT_AC,-,-,1961-01-01,15,150.0,BOM_NEE,-,-1,BU_AC_ONB,-1,-1,-,-,-,-,BUIS_LENGTES,-,ORZ_SPONTAAN,,,,BUIS,,52.596851471594796,58.997946611909654
