;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
62;C;-;2014-01-14;-;MAT_PVC;TYP_TRV_STEEK;-;2007;6;188;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1159;A;-;2014-07-06;-;MAT_PVC;-;-;1974;3.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1250;A;-;2014-07-16;-;MAT_AC;-;-;1977;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1879;B;-;2014-10-08;-;MAT_GG;TYP_AND;-;1965;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
1989;B;-;2014-10-24;-;MAT_AC;-;-;1964;10;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
531;A;-;2014-04-02;-;MAT_AC;-;-;1960;15;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
780;B;-;2014-05-18;-;MAT_AC;-;-;1973;;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1935;B;-;2014-10-15;-;MAT_AC;TYP_NTRV_STEEK;-;1962;;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
2185;C;-;2014-11-25;-;MAT_GG;TYP_LMOF;-;1931;10;102;BOM_ONB;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
273;B;-;2014-02-14;-;MAT_PVC;TYP_NTRV_STEEK;-;1962;;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_EXTERN;;;;VERB;
1129;B;-;2014-07-02;-;MAT_AC;-;-;1964;;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
709;A;-;2014-05-06;-;MAT_AC;-;-;1976;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1528;B;-;2014-08-21;-;MAT_AC;-;-;1975;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
2293;C;-;2014-12-08;-;MAT_GG;TYP_AND;-;1967;8;128;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
830;B;-;2014-05-25;-;MAT_AC;-;-;1980;;110;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
2070;B;-;2014-11-06;-;MAT_NG;TYP_TRV_STEEK;-;2012;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1922;A;-;2014-10-13;-;MAT_AC;-;-;1976;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
843;A;-;2014-05-26;-;MAT_PVCV;TYP_AND;-;2014;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
1340;B;-;2014-07-26;-;MAT_ST;-;-;1962;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1778;B;-;2014-09-25;-;MAT_ST;-;-;1967;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2352;A;-;2014-12-17;-;MAT_AC;-;-;1988;12;100;BOM_JA;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
449;A;-;2014-03-19;-;MAT_PE;-;-;1998;3.6;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
1740;B;-;2014-09-20;-;MAT_ST;-;-;1930;;200;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
589;A;-;2014-04-09;-;MAT_PVC;-;-;1960;3.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1552;C;-;2014-08-25;-;MAT_PE80;TYP_AND;-;1955;5;53;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
2177;A;-;2014-11-24;-;MAT_AC;-;-;1977;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_EXTERN;;;;BUIS;
2243;A;-;2014-12-02;-;MAT_AC;-;-;1982;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
1612;B;-;2014-09-03;-;MAT_ST;-;-;1968;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2274;A;-;2014-12-04;-;MAT_AC;-;-;1955;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1420;A;-;2014-08-07;-;MAT_AC;-;-;1979;15;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2222;C;-;2014-11-28;-;MAT_PE80;TYP_AND;-;1983;18;279;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
885;A;-;2014-06-02;-;MAT_AC;-;-;1977;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1991;C;-;2014-10-24;-;MAT_GG;TYP_LMOF;-;2001;9;100;BOM_ONB;-;-1;BU_GG_ONB;-1;-1;-;-;-;-;-;BI_GG_ONB;ORZ_SPONTAAN;;;;VERB;
2130;B;-;2014-11-17;-;MAT_ST;-;-;1965;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1950;A;-;2014-10-17;-;MAT_AC;-;-;1980;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
191;C;-;2014-02-04;-;MAT_PVC;TYP_AND;-;1994;4;103;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_EXTERN;;;;BUIS;
2378;A;-;2014-12-22;-;MAT_PVC;-;-;1977;2;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
1383;A;-;2014-08-01;-;MAT_AC;TYP_NTRV_STEEK;-;1960;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
911;C;-;2014-06-05;-;MAT_PVC;TYP_TRV_STEEK;-;1971;9;297;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1579;A;-;2014-08-28;-;MAT_AC;TYP_NTRV_STEEK;-;1960;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
382;A;-;2014-03-06;-;MAT_AC;-;-;1976;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
166;A;-;2014-02-01;-;MAT_AC;-;-;1960;15;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1074;B;-;2014-06-25;-;MAT_AC;TYP_AND;-;1960;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1997;A;-;2014-10-26;-;MAT_PE_AND;-;-;1984;14.2;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_INTERN;;;ORZ_INT_AANLEG;BUIS;
2030;A;-;2014-10-30;-;MAT_AC;-;-;1976;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1472;B;-;2014-08-13;-;MAT_AC;-;-;1970;10;125;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1102;B;-;2014-06-28;-;MAT_AC;-;-;1962;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1399;A;-;2014-08-04;-;MAT_PE80;-;-;2001;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_LAS;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2230;B;-;2014-12-01;-;MAT_AC;-;-;1964;15;150;BOM_JA;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;;;;BUIS;
2014;B;-;2014-10-28;-;MAT_ST;-;-;1954;;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1507;A;-;2014-08-19;-;MAT_AC;TYP_AND;-;1980;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1029;A;-;2014-06-19;-;MAT_AC;TYP_NTRV_STEEK;-;1965;;300;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
2283;A;-;2014-12-05;-;MAT_AC;-;-;1991;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1747;A;-;2014-09-20;-;MAT_AC;TYP_NTRV_STEEK;-;1955;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;VERB;
2056;A;-;2014-11-05;-;MAT_AC;-;-;1979;15;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;BUIS;
290;C;-;2014-02-17;-;MAT_PVC;TYP_TRV_STEEK;-;1972;4;118;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2136;A;-;2014-11-17;-;MAT_PVC;-;-;1977;5.9;200;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_INTERN;;;ORZ_INT_AANLEG;BUIS;
1376;C;-;2014-07-31;-;MAT_GG;TYP_LMOF;-;1934;11;152;BOM_ONB;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
2;B;-;2014-01-01;-;MAT_AC;-;-;1964;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
483;A;-;2014-03-24;-;MAT_PVC;TYP_NTRV_STEEK;-;2001;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
345;B;-;2014-02-27;-;MAT_GG;TYP_AND;-;1964;;150;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;;;;VERB;
384;A;-;2014-03-07;-;MAT_AC;-;-;1980;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
1098;B;-;2014-06-27;-;MAT_ST;-;-;1953;;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1006;C;-;2014-06-17;-;MAT_PVC;TYP_TRV_STEEK;-;1965;4;118;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_EXTERN;;;;BUIS;
638;B;-;2014-04-23;-;MAT_ST;-;-;1924;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
731;A;-;2014-05-08;-;MAT_PVC;TYP_NTRV_STEEK;-;1980;;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_EXTERN;;;;VERB;
1767;B;-;2014-09-24;-;MAT_AC;-;-;1977;;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1407;B;-;2014-08-06;-;MAT_ST;-;-;1941;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
2249;C;-;2014-12-02;-;MAT_GG;TYP_LMOF;-;1930;10;102;BOM_ONB;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
2233;A;-;2014-12-01;-;MAT_AC;-;-;1955;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2356;B;-;2014-12-17;-;MAT_PVCV;TYP_AND;-;2008;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
814;B;-;2014-05-22;-;MAT_AC;-;-;1970;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
513;A;-;2014-03-30;-;MAT_PVC;-;-;1975;9.2;315;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1192;A;-;2014-07-10;-;MAT_PVC;-;-;1975;9.2;315;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_INTERN;;;ORZ_INT_AANLEG;BUIS;
2418;C;-;2014-12-30;-;MAT_NG;TYP_AND;-;1997;9;126;BOM_ONB;-;-1;BU_NG_ONB;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;VERB;
757;A;-;2014-05-14;-;MAT_PVC;-;-;1999;2.4;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_EXTERN;;;;BUIS;
1090;A;-;2014-06-26;-;MAT_AC;-;-;1978;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
478;A;-;2014-03-24;-;MAT_AC;-;-;1976;15;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1270;B;-;2014-07-18;-;MAT_PVCV;-;-;2014;3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_EXTERN;;;;BUIS;
596;B;-;2014-04-12;-;MAT_ST;TYP_AND;-;1958;;80;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
238;B;-;2014-02-10;-;MAT_AC;-;-;1954;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;;;;BUIS;
1429;A;-;2014-08-08;-;MAT_AC;-;-;1981;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
683;A;-;2014-04-30;-;MAT_AC;-;-;1974;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
827;B;-;2014-05-25;-;MAT_ST;-;-;1965;;250;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
219;B;-;2014-02-08;-;MAT_AC;-;-;1962;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
185;C;-;2014-02-04;-;MAT_PVC;TYP_AND;-;1986;4;103;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
826;B;-;2014-05-25;-;MAT_AC;TYP_AND;-;1968;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
564;C;-;2014-04-06;-;MAT_PVC;TYP_TRV_STEEK;-;1975;12;377;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
418;A;-;2014-03-13;-;MAT_AC;TYP_NTRV_STEEK;-;1964;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1044;A;-;2014-06-23;-;MAT_PE_AND;-;-;1964;6.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
2062;C;-;2014-11-05;-;MAT_PE80;TYP_AND;-;1977;9;142;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
341;A;-;2014-02-27;-;MAT_AC;TYP_NTRV_STEEK;-;1957;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1323;A;-;2014-07-24;-;MAT_AC;-;-;1958;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
294;A;-;2014-02-18;-;MAT_AC;TYP_NTRV_STEEK;-;1947;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;VERB;
1317;A;-;2014-07-23;-;MAT_AC;TYP_NTRV_STEEK;-;1973;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
2367;A;-;2014-12-19;-;MAT_AC;-;-;1955;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
532;A;-;2014-04-02;-;MAT_PVC;TYP_TRV_STEEK;-;1977;;63;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
728;B;-;2014-05-08;-;MAT_ST;-;-;1966;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1970;B;-;2014-10-21;-;MAT_AC;-;-;1976;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
174;A;-;2014-02-03;-;MAT_PVC;TYP_PVCLIJM;-;1991;;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
216;C;-;2014-02-07;-;MAT_PVC;TYP_AND;-;1965;5;151;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
572;B;-;2014-04-07;-;MAT_ST;-;-;1929;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1520;A;-;2014-08-20;-;MAT_AC;TYP_NTRV_STEEK;-;1958;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
171;C;-;2014-02-02;-;MAT_PVC;TYP_TRV_STEEK;-;1964;5;151;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
931;A;-;2014-06-06;-;MAT_AC;-;-;1957;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
768;A;-;2014-05-15;-;MAT_PVC;TYP_TRV_STEEK;-;1999;;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
2235;C;-;2014-12-01;-;MAT_GG;TYP_LMOF;-;1956;13;300;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
249;A;-;2014-02-12;-;MAT_PVC;-;-;2004;4.2;110;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2392;C;-;2014-12-27;-;MAT_GG;TYP_LMOF;-;1950;10;125;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
1161;B;-;2014-07-07;-;MAT_GG;-;-;1960;;150;BOM_NEE;-;-1;BU_GG_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;BI_GG_ONB;ORZ_SPONTAAN;;;;BUIS;
1563;A;-;2014-08-26;-;MAT_AC;-;-;1984;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
657;B;-;2014-04-28;-;MAT_ST;TYP_LMOF;-;1949;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
1833;A;-;2014-10-03;-;MAT_GG;-;-;1968;9;100;BOM_JA;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_INTERN;;;ORZ_INT_AANLEG;BUIS;
876;A;-;2014-05-30;-;MAT_AC;TYP_NTRV_STEEK;-;1955;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;VERB;
982;B;-;2014-06-14;-;MAT_ST;-;-;1966;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
715;A;-;2014-05-07;-;MAT_AC;-;-;1960;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
378;A;-;2014-03-06;-;MAT_AC;-;-;1988;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1915;A;-;2014-10-12;-;MAT_PE;TYP_TRV_STEEK;-;1969;;32;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1032;B;-;2014-06-19;-;MAT_ST;-;-;1949;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
720;B;-;2014-05-07;-;MAT_ST;-;-;1957;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
945;B;-;2014-06-10;-;MAT_AC;-;-;1980;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
1665;B;-;2014-09-10;-;MAT_ST;TYP_NTRV_STEEK;-;1985;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_EXTERN;;;;VERB;
