;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
1291;C;-;2010-07-06;-;MAT_GG;TYP_LMOF;-;1961;9;100;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
2104;B;-;2010-10-06;-;MAT_AC;-;-;1959;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
125;B;-;2010-01-18;-;MAT_AC;-;-;1977;;125;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
415;A;-;2010-03-04;-;MAT_AC;TYP_NTRV_STEEK;-;1967;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
578;B;-;2010-03-31;-;MAT_AC;-;-;1964;15;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;BUIS;
616;A;-;2010-04-09;-;MAT_AC;-;-;1962;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1194;A;-;2010-06-28;-;MAT_AC;-;-;1971;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1094;A;-;2010-06-17;-;MAT_AC;-;-;1968;onbekend;125;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1576;A;-;2010-07-26;-;MAT_PVC;TYP_NTRV_STEEK;-;2001;;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
2193;B;-;2010-10-16;-;MAT_ST;-;-;-1;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
781;A;-;2010-05-03;-;MAT_PVC;-;-;1973;5.9;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_INTERN;;;ORZ_INT_AANLEG;BUIS;
456;A;-;2010-03-12;-;MAT_PE;TYP_AND;-;1979;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
507;B;-;2010-03-19;-;MAT_AC;-;-;1960;;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
414;A;-;2010-03-04;-;MAT_AC;TYP_NTRV_STEEK;-;1957;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;VERB;
335;C;-;2010-02-19;-;MAT_GG;TYP_AND;-;1963;8;128;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
14;A;-;2010-01-02;-;MAT_PVC;TYP_NTRV_STEEK;-;1988;;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1220;B;-;2010-06-30;-;-;TYP_LMOF;-;1926;;200;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1520;A;-;2010-07-19;-;MAT_AC;TYP_NTRV_STEEK;-;1954;;150;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;VERB;
2680;A;-;2010-12-14;-;MAT_GG;-;-;1977;9;100;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1773;A;-;2010-08-24;-;MAT_AC;-;-;1977;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1227;B;-;2010-07-01;-;MAT_ST;-;-;1935;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1736;B;-;2010-08-18;-;MAT_AC;-;-;1954;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1615;A;-;2010-08-01;-;MAT_AC;TYP_NTRV_STEEK;-;1954;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
983;C;-;2010-06-03;-;MAT_PVC;TYP_TRV_STEEK;-;1969;6;188;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
2566;B;-;2010-12-04;-;MAT_AC;-;-;1985;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
114;A;-;2010-01-16;-;MAT_AC;-;-;1979;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
732;A;-;2010-04-26;-;MAT_PVC;TYP_NTRV_STEEK;-;1998;;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;;;;VERB;
2327;B;-;2010-11-04;-;MAT_ST;-;-;1939;;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1045;A;-;2010-06-11;-;MAT_PVC;-;-;1969;2;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
984;C;-;2010-06-03;-;MAT_PVC;TYP_TRV_STEEK;-;2005;4;118;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
2406;B;-;2010-11-16;-;MAT_PVC;-;-;1980;;63;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_EXTERN;;;;BUIS;
149;B;-;2010-01-20;-;-;TYP_AND;-;1962;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
760;A;-;2010-04-28;-;MAT_AC;-;-;1988;15;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1941;A;-;2010-09-15;-;MAT_AC;-;-;1964;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1018;C;-;2010-06-08;-;MAT_GG;TYP_LMOF;-;1957;10;125;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
1437;C;-;2010-07-15;-;MAT_GG;TYP_LMOF;-;1900;10;125;BOM_ONB;-;-1;BU_GG_ONB;-1;-1;-;-;-;-;-;BI_GG_ONB;ORZ_SPONTAAN;;;;BUIS;
1679;B;-;2010-08-10;-;MAT_PVC;-;-;1976;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;;;;BUIS;
1167;C;-;2010-06-24;-;MAT_PVC;TYP_TRV_STEEK;-;1985;4;118;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1228;B;-;2010-07-01;-;MAT_AC;-;-;1972;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
1564;B;-;2010-07-25;-;MAT_ST;-;-;1966;;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2377;A;-;2010-11-12;-;MAT_AC;TYP_NTRV_STEEK;-;1955;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1343;B;-;2010-07-10;-;MAT_AC;-;-;1961;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
478;B;-;2010-03-15;-;MAT_AC;-;-;1962;14;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1778;A;-;2010-08-25;-;MAT_AC;-;-;1962;25;300;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1552;B;-;2010-07-22;-;MAT_AC;-;-;-1;;300;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;;;;BUIS;
1140;B;-;2010-06-22;-;MAT_AC;-;-;1959;14;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
462;A;-;2010-03-12;-;MAT_PVC;-;-;1999;4.2;110;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
1708;B;-;2010-08-15;-;MAT_ST;-;-;1966;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1040;A;-;2010-06-10;-;MAT_AC;TYP_NTRV_STEEK;-;1972;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;;;;VERB;
906;B;-;2010-05-21;-;MAT_AC;-;-;1963;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;;;;BUIS;
370;B;-;2010-02-25;-;MAT_ST;-;-;1926;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1232;B;-;2010-07-01;-;MAT_ST;-;-;1970;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2151;A;-;2010-10-13;-;MAT_AC;-;-;1961;10;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
2583;C;-;2010-12-06;-;MAT_GG;TYP_LMOF;-;1931;10;128;BOM_ONB;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
2011;B;-;2010-09-23;-;MAT_AC;-;-;1965;;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
461;A;-;2010-03-12;-;MAT_PVC;-;-;2007;2.4;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
459;C;-;2010-03-12;-;MAT_PE_AND;TYP_AND;-;1986;7;49;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1076;A;-;2010-06-15;-;MAT_AC;TYP_NTRV_STEEK;-;1938;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1836;B;-;2010-09-01;-;-;-;-;-1;;80;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
2080;B;-;2010-10-04;-;-;TYP_AND;-;1950;;80;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
2062;C;-;2010-09-30;-;MAT_BET;TYP_AND;-;1949;87;980;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
2413;C;-;2010-11-17;-;MAT_GG;TYP_AND;-;1964;8;128;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
1539;C;-;2010-07-21;-;MAT_NG;TYP_AND;-;2010;9;100;BOM_ONB;-;-1;BU_NG_ONB;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
2761;C;-;2010-12-23;-;MAT_NG;TYP_AND;-;1979;9;152;BOM_ONB;-;-1;BU_NG_ZI;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
694;A;-;2010-04-20;-;MAT_PVC;TYP_NTRV_STEEK;-;2007;;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
1656;A;-;2010-08-06;-;MAT_AC;-;-;1977;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
