;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
1131;A;-;2012-05-31;-;MAT_PE;-;-;1992;;40;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2334;B;-;2012-10-26;-;-;TYP_PVCLIJM;-;1959;;40;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
528;A;-;2012-03-01;-;MAT_AC;-;-;1961;25;300;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
852;B;-;2012-04-24;-;MAT_AC;-;-;1976;10;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_EXTERN;;;;BUIS;
2725;B;-;2012-12-24;-;MAT_AC;-;-;1966;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2235;B;-;2012-10-11;-;MAT_ST;-;-;1938;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2566;C;-;2012-11-29;-;MAT_GG;TYP_LMOF;-;1964;13;300;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
320;A;-;2012-02-09;-;MAT_PVC;-;-;1974;7.3;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
245;A;-;2012-02-06;-;MAT_GG;-;-;1929;9;100;BOM_JA;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
603;B;-;2012-03-15;-;MAT_PVC;-;-;1982;3;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2621;B;-;2012-12-08;-;MAT_AC;-;-;1954;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;;;;BUIS;
309;B;-;2012-02-09;-;MAT_AC;TYP_AND;-;1979;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
2223;A;-;2012-10-10;-;MAT_AC;-;-;1976;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2162;A;-;2012-10-04;-;MAT_PVC;-;-;1974;3.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
539;B;-;2012-03-03;-;MAT_PVC;-;-;1990;6;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2407;B;-;2012-11-04;-;MAT_ST;-;-;1969;;400;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
317;A;-;2012-02-09;-;MAT_GG;-;-;1950;10;150;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1841;A;-;2012-08-24;-;MAT_PVC;-;-;2011;2.4;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
386;B;-;2012-02-15;-;MAT_GG;-;-;1948;;100;BOM_JA;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;;;;BUIS;
1112;B;-;2012-05-30;-;MAT_AC;-;-;1958;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
134;B;-;2012-01-24;-;MAT_AC;-;-;1981;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
288;A;-;2012-02-08;-;MAT_GG;-;-;1956;9;100;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2465;A;-;2012-11-13;-;MAT_GG;-;-;1961;9;80;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_EXTERN;;;;BUIS;
2160;B;-;2012-10-04;-;MAT_ST;-;-;1954;;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
867;C;-;2012-04-25;-;MAT_NG;TYP_AND;-;1989;9;152;BOM_ONB;-;-1;BU_NG_ZI;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
42;A;-;2012-01-09;-;MAT_AC;-;-;1975;19;200;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_INTERN;;ORZ_SPON2_AANT;ORZ_INT_AANLEG;BUIS;
791;A;-;2012-04-15;-;MAT_AC;TYP_NTRV_STEEK;-;1956;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1053;A;-;2012-05-23;-;MAT_PVC;TYP_NTRV_STEEK;-;1980;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
2542;C;-;2012-11-26;-;MAT_PVC;TYP_TRV_STEEK;-;2008;6;188;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
824;B;-;2012-04-20;-;MAT_ST;-;-;1958;;200;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2410;C;-;2012-11-05;-;MAT_GG;TYP_LMOF;-;1937;10;125;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
2148;B;-;2012-10-02;-;MAT_AC;-;-;1961;;150;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
657;B;-;2012-03-25;-;MAT_ST;-;-;1958;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_AND;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1908;B;-;2012-09-01;-;MAT_ST;-;-;1950;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
800;B;-;2012-04-16;-;MAT_PVCV;-;-;2008;;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
274;C;-;2012-02-07;-;MAT_NG;TYP_AND;-;1992;9;204;BOM_ONB;-;-1;BU_NG_ONB;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
1000;B;-;2012-05-15;-;MAT_AC;-;-;1963;;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
256;A;-;2012-02-06;-;MAT_GG;-;-;1974;10;150;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
346;C;-;2012-02-12;-;MAT_GG;TYP_LMOF;-;1900;10;125;BOM_ONB;-;-1;BU_GG_ONB;-1;-1;-;-;-;-;-;BI_GG_ONB;ORZ_SPONTAAN;;;;BUIS;
2059;A;-;2012-09-20;-;MAT_AC;-;-;1978;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2547;A;-;2012-11-26;-;MAT_PVC;-;-;1973;3.3;110;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
862;A;-;2012-04-25;-;MAT_AC;-;-;1988;19;200;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2142;B;-;2012-10-02;-;MAT_ST;-;-;1950;;80;BOM_NEE;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2654;A;-;2012-12-11;-;MAT_PVC;-;-;1974;3.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_EXTERN;;;;BUIS;
410;B;-;2012-02-17;-;MAT_PVC;TYP_AND;-;1974;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1571;B;-;2012-07-19;-;MAT_AC;-;-;1962;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_INTERN;;;ORZ_INT_AANLEG;REPAR;
836;B;-;2012-04-22;-;MAT_ST;-;-;1937;;50;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1079;B;-;2012-05-26;-;MAT_AC;-;-;1978;;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
1620;B;-;2012-07-27;-;-;TYP_AND;-;1961;;125;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1962;C;-;2012-09-07;-;MAT_NG;TYP_AND;-;1986;9;152;BOM_ONB;-;-1;BU_NG_ZI;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
1114;A;-;2012-05-30;-;MAT_AC;-;-;1964;15;150;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
989;A;-;2012-05-14;-;MAT_AC;TYP_NTRV_STEEK;-;1984;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2161;B;-;2012-10-04;-;MAT_ST;-;-;1938;;175;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1019;B;-;2012-05-17;-;MAT_ST;-;-;1963;;200;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1096;B;-;2012-05-28;-;MAT_ST;-;-;1951;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1255;B;-;2012-06-14;-;-;TYP_TRV_STEEK;-;2012;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_EXTERN;;;;VERB;
124;A;-;2012-01-23;-;MAT_PVC;TYP_TRV_STEEK;-;2011;;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
1819;B;-;2012-08-23;-;MAT_ST;-;-;1932;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
837;B;-;2012-04-23;-;MAT_ST;-;-;1961;5;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_AND;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
246;A;-;2012-02-06;-;MAT_PE;TYP_NTRV_STEEK;-;1981;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1162;B;-;2012-06-04;-;MAT_AC;-;-;1971;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2154;A;-;2012-10-03;-;MAT_AC;-;-;1961;15;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
