;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
383;B;-;2013-02-22;-;MAT_ST;-;-;1951;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1728;A;-;2013-08-25;-;MAT_GG;-;-;1949;9;100;BOM_JA;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1621;A;-;2013-08-12;-;MAT_PVC;-;-;1998;6.2;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
504;A;-;2013-03-08;-;MAT_AC;-;-;1954;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2403;C;-;2013-10-30;-;MAT_PVC;TYP_TRV_STEEK;-;2007;2;71;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1365;C;-;2013-07-05;-;MAT_GG;TYP_AND;-;1976;8;154;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_EXTERN;;;;BUIS;
62;A;-;2013-01-12;-;MAT_AC;-;-;1982;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2052;B;-;2013-09-29;-;MAT_PVC;-;-;1999;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
521;B;-;2013-03-12;-;MAT_AC;-;-;1968;;125;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1306;C;-;2013-06-27;-;MAT_PVC;TYP_TRV_STEEK;-;1963;3;85;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
59;B;-;2013-01-11;-;MAT_ST;-;-;1950;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2031;A;-;2013-09-26;-;MAT_AC;TYP_NTRV_STEEK;-;1989;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
396;A;-;2013-02-25;-;MAT_AC;TYP_NTRV_STEEK;-;1962;;300;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
2182;B;-;2013-10-15;-;MAT_AC;-;-;1969;;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
2331;A;-;2013-10-29;-;MAT_GG;-;-;1979;10;150;BOM_JA;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1541;C;-;2013-08-05;-;MAT_GG;TYP_LMOF;-;1950;10;125;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
2005;B;-;2013-09-24;-;MAT_ST;-;-;1953;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2109;B;-;2013-10-07;-;MAT_ST;TYP_FLENS;-;1965;;100;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
960;A;-;2013-05-14;-;MAT_AC;TYP_NTRV_STEEK;-;1955;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1313;B;-;2013-06-28;-;MAT_AC;-;-;1976;;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2142;A;-;2013-10-10;-;MAT_AC;-;-;1972;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
242;B;-;2013-02-04;-;MAT_AND;TYP_AND;-;1958;;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
2726;B;-;2013-12-09;-;MAT_ST;-;-;1964;;50;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_EP;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1974;C;-;2013-09-19;-;MAT_PVC;TYP_TRV_STEEK;-;2009;6;188;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
2461;A;-;2013-11-03;-;MAT_AC;-;-;1959;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2798;C;-;2013-12-18;-;MAT_PE100;TYP_AND;-;2010;7;111;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
2604;C;-;2013-11-23;-;MAT_GG;TYP_LMOF;-;1941;10;125;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
1177;A;-;2013-06-13;-;MAT_PVCV;-;-;2013;3.1;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_INTERN;;;ORZ_INT_AANLEG;BUIS;
717;A;-;2013-04-08;-;MAT_AC;TYP_AND;-;1978;;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1121;A;-;2013-06-07;-;MAT_PVCV;-;-;2012;2.4;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
908;B;-;2013-05-05;-;MAT_ST;-;-;1965;;50;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2268;A;-;2013-10-27;-;MAT_AC;-;-;1961;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1965;A;-;2013-09-19;-;MAT_AC;-;-;1954;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
21;A;-;2013-01-05;-;MAT_AC;-;-;1966;15;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2536;C;-;2013-11-13;-;MAT_NG;TYP_AND;-;2002;9;204;BOM_ONB;-;-1;BU_NG_ONB;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
1840;B;-;2013-09-05;-;MAT_AC;-;-;1972;10;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1603;B;-;2013-08-10;-;MAT_ST;-;-;1958;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2307;A;-;2013-10-28;-;MAT_AC;-;-;1976;15;150;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1703;A;-;2013-08-22;-;MAT_AC;-;-;1963;19;200;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
1055;B;-;2013-05-28;-;MAT_ST;-;-;1974;;50;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
752;B;-;2013-04-14;-;MAT_ST;-;-;1967;;125;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_RONDBR;BI_ST_GEEN;ORZ_SPONTAAN;;;;BUIS;
2544;A;-;2013-11-14;-;MAT_AC;TYP_NTRV_STEEK;-;1969;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1314;A;-;2013-06-29;-;MAT_AC;-;-;1983;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1830;A;-;2013-09-04;-;MAT_AC;-;-;1970;15;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
627;A;-;2013-03-26;-;MAT_PE_AND;TYP_NTRV_STEEK;-;1967;;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
1878;B;-;2013-09-10;-;MAT_AC;TYP_AND;-;1984;;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
2222;B;-;2013-10-20;-;MAT_PVC;TYP_NTRV_STEEK;-;1975;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
875;A;-;2013-05-01;-;MAT_AC;TYP_NTRV_STEEK;-;1958;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;VERB;
421;A;-;2013-02-27;-;MAT_AC;-;-;1964;19;200;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
733;C;-;2013-04-11;-;MAT_GG;TYP_LMOF;-;1961;16;463;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
178;C;-;2013-01-26;-;MAT_GG;TYP_AND;-;1972;8;103;BOM_ONB;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
842;A;-;2013-04-25;-;MAT_AC;-;-;1961;12;50;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1200;B;-;2013-06-15;-;MAT_ST;-;-;1932;;80;BOM_ONB;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1567;A;-;2013-08-08;-;MAT_AC;TYP_NTRV_STEEK;-;1962;;50;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1812;B;-;2013-09-02;-;MAT_ST;-;-;1964;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1505;B;-;2013-07-29;-;MAT_AC;-;-;1973;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1352;A;-;2013-07-04;-;MAT_AC;TYP_NTRV_STEEK;-;1964;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2309;A;-;2013-10-28;-;MAT_AC;-;-;1961;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
82;B;-;2013-01-15;-;MAT_ST;-;-;1959;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2494;A;-;2013-11-07;-;MAT_PVC;TYP_NTRV_STEEK;-;2000;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_EXTERN;;;;VERB;
1083;A;-;2013-06-03;-;MAT_AC;-;-;1960;13;100;BOM_JA;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1111;B;-;2013-06-06;-;MAT_ST;-;-;1967;;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
18;A;-;2013-01-04;-;MAT_AC;TYP_NTRV_STEEK;-;1956;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
878;A;-;2013-05-01;-;MAT_PVC;-;-;1999;2.4;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_EXTERN;;;;BUIS;
1519;C;-;2013-07-31;-;MAT_NG;TYP_AND;-;2002;9;100;BOM_ONB;-;-1;BU_NG_ONB;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
174;A;-;2013-01-25;-;MAT_GG;-;-;1978;9;80;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;BI_GG_CL;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1115;A;-;2013-06-07;-;MAT_AC;-;-;1982;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2650;A;-;2013-11-29;-;MAT_AC;TYP_NTRV_STEEK;-;1964;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
647;C;-;2013-03-28;-;MAT_NG;TYP_AND;-;1998;9;204;BOM_ONB;-;-1;BU_NG_ONB;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
1911;C;-;2013-09-13;-;MAT_PVC;TYP_TRV_STEEK;-;1977;12;377;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
180;B;-;2013-01-26;-;MAT_AC;-;-;1969;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
596;B;-;2013-03-23;-;MAT_AC;-;-;1969;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2221;B;-;2013-10-19;-;MAT_ST;-;-;1967;3;80;BOM_NEE;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
296;A;-;2013-02-12;-;MAT_AC;-;-;1972;19;200;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
1769;B;-;2013-08-29;-;MAT_AC;-;-;1969;11;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;BUIS;
649;A;-;2013-03-28;-;MAT_AC;TYP_NTRV_STEEK;-;1980;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1653;A;-;2013-08-17;-;MAT_AC;TYP_NTRV_STEEK;-;1954;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
969;A;-;2013-05-14;-;MAT_AC;-;-;1966;19;150;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1571;B;-;2013-08-08;-;MAT_ST;-;-;1964;;125;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
501;A;-;2013-03-08;-;MAT_AC;-;-;1964;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
419;A;-;2013-02-27;-;MAT_PVC;-;-;1996;4.2;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_INTERN;;;ORZ_INT_AANLEG;BUIS;
2065;C;-;2013-10-01;-;MAT_NG;TYP_AND;-;1980;9;152;BOM_ONB;-;-1;BU_NG_ZI;-1;-1;-;-;-;-;-;BI_NG_CL;ORZ_SPONTAAN;;;;BUIS;
608;B;-;2013-03-24;-;MAT_AC;-;-;1969;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
2183;A;-;2013-10-15;-;MAT_PVC;TYP_NTRV_STEEK;-;2013;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
1735;C;-;2013-08-26;-;MAT_GG;TYP_LMOF;-;1935;10;128;BOM_ONB;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;-;BI_GG_GEEN;ORZ_SPONTAAN;;;;BUIS;
1287;B;-;2013-06-25;-;MAT_AC;-;-;1980;;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
1158;B;-;2013-06-11;-;MAT_ST;TYP_AND;-;1958;;125;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
1679;A;-;2013-08-20;-;MAT_AC;-;-;1978;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1691;B;-;2013-08-21;-;MAT_AC;-;-;1986;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1194;A;-;2013-06-14;-;MAT_PVC;-;-;1996;6.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
2078;C;-;2013-10-02;-;MAT_PVC;TYP_TRV_STEEK;-;1969;6;188;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
2252;C;-;2013-10-24;-;MAT_PVC;TYP_AND;-;1993;4;103;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1704;A;-;2013-08-22;-;MAT_AC;-;-;1962;12;50;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2464;B;-;2013-11-04;-;MAT_ST;TYP_LMOF;-;1960;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1731;A;-;2013-08-26;-;MAT_AC;TYP_NTRV_STEEK;-;1970;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2257;C;-;2013-10-24;-;MAT_PVC;TYP_TRV_STEEK;-;1971;5;151;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_EXTERN;;;;BUIS;
2402;B;-;2013-10-30;-;MAT_AC;-;-;1967;14;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_EXTERN;;;;BUIS;
1759;C;-;2013-08-28;-;MAT_AC;TYP_AND;-;1939;11;80;BOM_ONB;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;-;-;ORZ_EXTERN;;;;BUIS;
164;B;-;2013-01-25;-;MAT_AC;-;-;1949;;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
213;B;-;2013-01-30;-;MAT_GG;-;-;1947;;100;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;BI_GG_ONB;ORZ_SPONTAAN;;;;BUIS;
431;A;-;2013-02-28;-;MAT_AC;-;-;1985;19;200;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
25;B;-;2013-01-07;-;MAT_ST;-;-;1953;;100;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
770;C;-;2013-04-16;-;MAT_PVC;TYP_TRV_STEEK;-;1973;6;188;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
2073;A;-;2013-10-01;-;MAT_AC;-;-;1972;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1884;C;-;2013-09-11;-;MAT_AC;TYP_AND;-;1983;12;100;BOM_ONB;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
1712;C;-;2013-08-23;-;MAT_GG;TYP_LMOF;-;1927;15;118;BOM_ONB;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;-;BI_GG_CL;ORZ_SPONTAAN;;;;BUIS;
320;C;-;2013-02-14;-;MAT_PVC;TYP_AND;-;1980;4;103;BOM_ONB;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_SPONTAAN;;;;BUIS;
252;A;-;2013-02-06;-;MAT_PVC;-;-;2004;9.6;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
739;A;-;2013-04-11;-;MAT_PE;-;-;1985;;40;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
327;A;-;2013-02-15;-;MAT_AC;-;-;1985;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2554;B;-;2013-11-16;-;MAT_GG;-;-;1961;;100;BOM_NEE;-;-1;BU_GG_ONB;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_GG_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1986;B;-;2013-09-21;-;MAT_AC;-;-;1990;16;100;BOM_JA;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
552;A;-;2013-03-18;-;MAT_AC;TYP_NTRV_STEEK;-;1955;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;VERB;
906;B;-;2013-05-05;-;MAT_ST;-;-;1969;;200;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1771;B;-;2013-08-29;-;MAT_PVCV;TYP_AND;-;2005;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;;;;VERB;
2692;A;-;2013-12-06;-;MAT_AC;-;-;1972;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1554;B;-;2013-08-07;-;MAT_ST;-;-;1967;;50;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
656;A;-;2013-03-29;-;MAT_AC;TYP_NTRV_STEEK;-;1954;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1685;A;-;2013-08-20;-;MAT_PE;-;-;1986;Onbekend;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_INTERN;;;ORZ_INT_AANLEG;BUIS;
2663;B;-;2013-12-03;-;MAT_ST;TYP_FLENS;-;1952;;400;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
2298;C;-;2013-10-28;-;MAT_GG;TYP_LMOF;-;1908;23;762;BOM_ONB;-;-1;BU_GG_ONB;-1;-1;-;-;-;-;-;BI_GG_ONB;ORZ_SPONTAAN;;;;BUIS;
