;relatie_code;storing_idnummer;storing_melddatum;storing_medium;storing_materiaal;storing_type;storing_type_hulpstuk;storing_aanlegjaar;storing_wanddikte;storing_diameter;storing_bomen;storing_relining;storing_relining_jaar;storing_kathodische_bescherming;storing_pmax;storing_pdifference;storing_lengte_scheur;storing_grond_dekking;storing_verkeersdrempels;storing_drempelafstand;storing_verschijningsvorm;storing_bescherminginwendig;storing_soortoorzaak;storing_oorzaak1spontanestoring;storing_oorzaak2spontanestoring;storing_oorzaakinternebedrijfsvoering;storing_storendobject;Unnamed: 29
930;A;-;2011-05-24;-;MAT_AC;TYP_NTRV_STEEK;-;1953;;150;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1433;B;-;2011-08-01;-;MAT_ST;-;-;1961;;80;BOM_JA;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2238;B;-;2011-11-29;-;MAT_AC;-;-;1974;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1819;A;-;2011-09-29;-;MAT_AC;-;-;1964;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1445;B;-;2011-08-02;-;-;TYP_AND;-;1933;;80;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1572;C;-;2011-08-25;-;MAT_PVC;TYP_TRV_STEEK;-;1982;4;118;-;-;-1;-;-1;-1;-;-;-;-;-;-;-;;;;BUIS;
15;A;-;2011-01-04;-;MAT_PE;TYP_NTRV_STEEK;-;1982;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
1593;B;-;2011-08-29;-;MAT_PVC;-;-;1973;;110;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1875;B;-;2011-10-06;-;-;TYP_NTRV_STEEK;-;1968;;75;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;;;;VERB;
633;A;-;2011-04-17;-;MAT_AC;TYP_NTRV_STEEK;-;1979;;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2434;C;-;2011-12-23;-;MAT_PE;TYP_AND;-;1983;5;31;-;-;-1;-;-1;-1;-;-;-;-;-;-;-;;;;BUIS;
1786;B;-;2011-09-23;-;MAT_ST;-;-;1968;;50;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
643;A;-;2011-04-18;-;MAT_AC;-;-;1961;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
154;B;-;2011-01-31;-;MAT_ST;-;-;1963;;175;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1373;A;-;2011-07-21;-;MAT_PVC;-;-;1968;5.9;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
36;C;-;2011-01-10;-;MAT_GG;TYP_AND;-;1975;13;93;-;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_CL;-;;;;BUIS;
1095;B;-;2011-06-15;-;MAT_ST;-;-;1953;;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
753;B;-;2011-05-02;-;MAT_ST;-;-;1980;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1815;A;-;2011-09-28;-;MAT_AC;TYP_NTRV_STEEK;-;1979;;200;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
1657;A;-;2011-09-07;-;MAT_AC;TYP_NTRV_STEEK;-;1971;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_EXTERN;;;;VERB;
884;A;-;2011-05-20;-;MAT_PVC;TYP_NTRV_STEEK;-;2010;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
128;B;-;2011-01-27;-;MAT_AC;-;-;1959;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
374;C;-;2011-03-06;-;MAT_GG;TYP_LMOF;-;1923;10;128;-;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;-;BI_GG_GEEN;-;;;;BUIS;
51;B;-;2011-01-12;-;MAT_ST;-;-;1964;;50;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1082;B;-;2011-06-12;-;MAT_ST;-;-;1961;;50;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1553;B;-;2011-08-22;-;MAT_AC;-;-;1950;;150;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
2150;A;-;2011-11-18;-;MAT_PVC;TYP_NTRV_STEEK;-;2011;;90;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
901;B;-;2011-05-21;-;MAT_AC;-;-;1970;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1407;B;-;2011-07-27;-;MAT_AC;-;-;1974;;100;BOM_NEE;-;-1;BU_AC_ONB;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
2193;A;-;2011-11-22;-;MAT_PVC;-;-;1980;2;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1401;A;-;2011-07-27;-;MAT_AC;TYP_NTRV_STEEK;-;1953;;300;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2380;A;-;2011-12-16;-;MAT_AC;TYP_NTRV_STEEK;-;1958;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2099;A;-;2011-11-10;-;MAT_PVC;TYP_NTRV_STEEK;-;2009;;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_EXTERN;;;;VERB;
426;A;-;2011-03-14;-;MAT_AC;TYP_NTRV_STEEK;-;1954;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
943;B;-;2011-05-26;-;MAT_AC;TYP_NTRV_STEEK;-;1954;;150;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;;;;VERB;
421;A;-;2011-03-12;-;MAT_GG;-;-;1949;9;100;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1108;B;-;2011-06-16;-;MAT_ST;-;-;1965;5;80;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;;;;BUIS;
1617;C;-;2011-09-01;-;MAT_PE;TYP_AND;-;1980;7;97;-;-;-1;-;-1;-1;-;-;-;-;-;-;-;;;;BUIS;
2086;B;-;2011-11-09;-;MAT_AC;-;-;1970;;250;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;;;;BUIS;
2293;C;-;2011-12-07;-;MAT_GG;TYP_LMOF;-;1852;17;516;-;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;-;BI_GG_GEEN;-;;;;BUIS;
1286;A;-;2011-07-10;-;MAT_AC;-;-;1990;19;200;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1482;A;-;2011-08-09;-;MAT_PVC;-;-;1961;3.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_EXTERN;;;;BUIS;
934;B;-;2011-05-25;-;MAT_PVC;-;-;1976;10;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
299;C;-;2011-02-22;-;MAT_NG;TYP_AND;-;1987;9;126;-;-;-1;BU_NG_ZI;-1;-1;-;-;-;-;-;BI_NG_CL;-;;;;BUIS;
2030;A;-;2011-10-28;-;MAT_AC;TYP_NTRV_STEEK;-;1971;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_EXTERN;;;;VERB;
1693;B;-;2011-09-12;-;-;TYP_LMOF;-;1950;;80;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1217;A;-;2011-06-30;-;MAT_PVC;-;-;2008;2.4;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_EXTERN;;;;BUIS;
1344;A;-;2011-07-18;-;MAT_PVC;TYP_NTRV_STEEK;-;2011;;160;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
1453;B;-;2011-08-04;-;-;TYP_AND;-;1974;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
1605;B;-;2011-08-30;-;MAT_ST;-;-;1967;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1302;B;-;2011-07-11;-;MAT_ST;-;-;1963;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
476;A;-;2011-03-22;-;MAT_AC;TYP_NTRV_STEEK;-;1951;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
103;A;-;2011-01-24;-;MAT_AC;TYP_TRV_STEEK;-;1951;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
158;C;-;2011-01-31;-;MAT_GG;TYP_LMOF;-;1961;12;225;-;-;-1;BU_GG_BIT;-1;-1;-;-;-;-;-;BI_GG_GEEN;-;;;;BUIS;
519;B;-;2011-03-30;-;MAT_PVC;-;-;1986;;75;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_EXTERN;;;;BUIS;
651;A;-;2011-04-19;-;MAT_AC;-;-;1962;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
670;A;-;2011-04-21;-;MAT_AC;TYP_NTRV_STEEK;-;1975;;200;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
370;B;-;2011-03-04;-;MAT_PVCV;TYP_NTRV_STEEK;-;2008;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
2076;B;-;2011-11-07;-;MAT_ST;-;-;1958;;50;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_AND;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2021;B;-;2011-10-27;-;MAT_PVCV;-;-;2010;5;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
1835;C;-;2011-09-30;-;MAT_ST;TYP_AND;-;1993;;150;-;-;-1;BU_ST_ONB;-1;-1;-;-;-;-;-;BI_ST_CL;-;;;;BUIS;
198;A;-;2011-02-06;-;MAT_AC;-;-;1973;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1176;A;-;2011-06-27;-;MAT_PVC;-;-;1977;3.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_INTERN;;;ORZ_INT_AANLEG;BUIS;
1824;A;-;2011-09-29;-;MAT_AC;-;-;1969;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
508;B;-;2011-03-28;-;-;TYP_PVCLIJM;-;1991;;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
977;B;-;2011-05-31;-;MAT_ST;-;-;1950;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
2185;B;-;2011-11-22;-;MAT_AC;-;-;1970;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
2140;B;-;2011-11-17;-;MAT_ST;-;-;1930;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_AND;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1687;B;-;2011-09-12;-;MAT_AC;-;-;1962;;200;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
1168;A;-;2011-06-24;-;MAT_PVC;-;-;1975;3.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1805;A;-;2011-09-26;-;MAT_AC;TYP_NTRV_STEEK;-;1973;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
776;B;-;2011-05-06;-;MAT_AC;-;-;1960;15;125;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_AND;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
1827;B;-;2011-09-29;-;MAT_AC;-;-;1970;;100;BOM_JA;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1324;A;-;2011-07-15;-;MAT_AC;-;-;1966;12;100;BOM_JA;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
490;C;-;2011-03-24;-;MAT_NG;TYP_AND;-;1993;9;152;-;-;-1;BU_NG_ONB;-1;-1;-;-;-;-;-;BI_NG_CL;-;;;;BUIS;
1431;A;-;2011-08-01;-;MAT_PVC;TYP_NTRV_STEEK;-;1991;;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
796;A;-;2011-05-10;-;MAT_PVC;-;-;2010;2.4;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
1746;A;-;2011-09-19;-;MAT_GG;-;-;1979;10;150;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;BI_GG_CL;ORZ_SPONTAAN;;;;BUIS;
2290;A;-;2011-12-07;-;MAT_AC;-;-;1957;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
696;B;-;2011-04-24;-;MAT_PVC;-;-;1978;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
58;A;-;2011-01-16;-;MAT_AC;TYP_NTRV_STEEK;-;1960;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;VERB;
689;B;-;2011-04-23;-;MAT_ST;-;-;1963;;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
16;A;-;2011-01-04;-;MAT_AC;TYP_NTRV_STEEK;-;1979;;200;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
559;B;-;2011-04-06;-;MAT_ST;-;-;1958;;50;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1865;A;-;2011-10-05;-;MAT_AC;-;-;1979;12;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
330;B;-;2011-02-27;-;MAT_AC;-;-;1959;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
827;B;-;2011-05-14;-;MAT_AC;-;-;1964;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
1101;A;-;2011-06-16;-;MAT_AC;TYP_NTRV_STEEK;-;1983;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_AFD;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2132;A;-;2011-11-16;-;MAT_PE;TYP_AND;-;1988;;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_INTERN;;;ORZ_INT_AANLEG;VERB;
1174;B;-;2011-06-26;-;MAT_ST;-;-;1950;;125;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;ORZ_SPON2_AANT;;BUIS;
2059;A;-;2011-11-02;-;MAT_AC;-;-;1938;12;100;BOM_JA;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
148;A;-;2011-01-30;-;MAT_AC;TYP_NTRV_STEEK;-;1970;;150;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2407;A;-;2011-12-20;-;MAT_AC;TYP_NTRV_STEEK;-;1979;;200;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2031;B;-;2011-10-28;-;-;TYP_NTRV_STEEK;-;1966;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHUIF;-;ORZ_SPONTAAN;;;;VERB;
2257;A;-;2011-12-01;-;MAT_AC;-;-;1969;14;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
534;B;-;2011-04-01;-;MAT_PVCV;-;-;2010;;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_SPONTAAN;;;;BUIS;
1322;B;-;2011-07-14;-;MAT_ST;-;-;1957;;150;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_ONB;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1609;B;-;2011-08-31;-;MAT_ST;-;-;1954;;125;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1952;A;-;2011-10-19;-;MAT_AC;-;-;1973;15;150;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
769;B;-;2011-05-04;-;MAT_ST;TYP_FLENS;-;1977;;100;BOM_JA;-;-1;-;-1;-1;-;-;-;-;VERB_AND;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
149;A;-;2011-01-30;-;MAT_GG;-;-;1974;9;100;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
68;C;-;2011-01-17;-;MAT_PVC;TYP_TRV_STEEK;-;1963;3;85;-;-;-1;-;-1;-1;-;-;-;-;-;-;-;;;;BUIS;
2213;B;-;2011-11-25;-;MAT_ST;-;-;1960;;100;BOM_NEE;-;-1;BU_ST_BIT;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_ST_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
118;C;-;2011-01-26;-;MAT_PVC;TYP_TRV_STEEK;-;2010;3;85;-;-;-1;-;-1;-1;-;-;-;-;-;-;-;;;;BUIS;
1902;A;-;2011-10-10;-;MAT_GG;-;-;1958;9.5;125;BOM_NEE;-;-1;BU_GG_GEEN;-1;-1;-;-;-;-;BUIS_PUNTLEK;BI_GG_GEEN;ORZ_SPONTAAN;ORZ_SPON1_AANT;;;BUIS;
1213;A;-;2011-06-30;-;MAT_PE;-;-;1984;9.1;160;BOM_JA;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_EXTERN;;;;BUIS;
7;A;-;2011-01-03;-;MAT_AC;-;-;1978;15;150;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
2345;B;-;2011-12-12;-;MAT_AC;-;-;1979;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;;;;BUIS;
2105;A;-;2011-11-11;-;MAT_AC;-;-;1976;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_EXTERN;;;;BUIS;
1925;A;-;2011-10-13;-;MAT_PVC;-;-;1969;2;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
538;A;-;2011-04-04;-;MAT_PE;-;-;1984;3.6;63;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_SCHERF;-;ORZ_EXTERN;;;;BUIS;
2102;B;-;2011-11-10;-;MAT_AC;-;-;1969;;100;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
533;A;-;2011-04-01;-;MAT_PE;-;-;2006;6.3;110;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_PUNTLEK;-;ORZ_EXTERN;;;;BUIS;
129;A;-;2011-01-27;-;MAT_AC;-;-;1987;12;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
2163;B;-;2011-11-21;-;MAT_AC;-;-;1955;;100;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;-;-;ORZ_INTERN;;;ORZ_INT_AANLEG;REPAR;
1438;A;-;2011-08-02;-;MAT_AC;TYP_NTRV_STEEK;-;1958;;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
2218;A;-;2011-11-26;-;MAT_AC;-;-;1974;15;150;BOM_NEE;-;-1;BU_AC_TEBIT;-1;-1;-;-;-;-;BUIS_RONDBR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;BUIS;
377;C;-;2011-03-06;-;MAT_NG;TYP_AND;-;1984;9;152;-;-;-1;BU_NG_ZI;-1;-1;-;-;-;-;-;BI_NG_CL;-;;;;BUIS;
1893;B;-;2011-10-07;-;-;TYP_PVCLIJM;-;1965;;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_EXTERN;;;;VERB;
389;A;-;2011-03-09;-;MAT_AC;TYP_NTRV_STEEK;-;1964;;50;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;VERB_SCHEUR;-;ORZ_SPONTAAN;ORZ_SPON1_UITWBEL;;;VERB;
216;A;-;2011-02-09;-;MAT_PVC;-;-;1979;7.3;250;BOM_NEE;-;-1;-;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
782;B;-;2011-05-07;-;MAT_AC;-;-;1957;;100;BOM_NEE;-;-1;BU_AC_GEEN;-1;-1;-;-;-;-;BUIS_LENGTES;-;ORZ_SPONTAAN;;;;BUIS;
